scenario file,app,applications,throughput (flits/cycle),delay avg (cycles),delay var (cycles),a,b,type,fire rate,overlap
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-369,7,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.012844844,18.973277,27.783828999999997,False,False,compact,0.0001,289
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-369,8,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.013581580999999999,19.949534,203.43085,False,False,compact,0.0001,289
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-369,9,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.016496497,23.572728,72.83673,False,False,compact,0.0001,289
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-379,0,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.009673674,12.673639000000001,31.964472999999998,False,False,compact,0.0001,292
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-379,1,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.005253253,8.0,0.0,False,False,compact,0.0001,292
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-379,2,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.006022022,8.010309,0.01030928,False,False,compact,0.0001,292
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-379,3,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.0123003,13.553089,67.092962,False,False,compact,0.0001,292
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-379,4,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.007111111,8.428571,15.58763,False,False,compact,0.0001,292
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-379,5,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.013165164,17.493638,47.546438,False,False,compact,0.0001,292
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-379,6,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.011659659999999999,12.973262,51.94014,False,False,compact,0.0001,292
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-379,7,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.013645646,18.454877,9.6707911,False,False,compact,0.0001,292
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-379,8,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.012503503999999999,18.106055,92.56556,False,False,compact,0.0001,292
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-379,9,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.015663663,23.824371,85.86864,False,False,compact,0.0001,292
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-389,0,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.009481482,14.892853,124.32554999999999,False,False,compact,0.0001,295
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-389,1,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.005935936,8.229167,5.041667,False,False,compact,0.0001,295
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-389,2,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.006374375,8.0,0.0,False,False,compact,0.0001,295
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-389,3,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.013197196,13.691144,81.24866,False,False,compact,0.0001,295
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-389,4,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.006342342,9.561888,56.013799999999996,False,False,compact,0.0001,295
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-389,5,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.012716716999999999,19.04061,133.02393,False,False,compact,0.0001,295
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-389,6,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.013101100999999999,13.444879,55.21127,False,False,compact,0.0001,295
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-389,7,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.012108109,19.11802,45.57502699999999,False,False,compact,0.0001,295
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-389,8,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.011787788,18.975928,117.67826,False,False,compact,0.0001,295
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-389,9,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.016976976,23.460138000000004,54.019622,False,False,compact,0.0001,295
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-399,0,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.010730732,14.33913,92.47254000000001,False,False,compact,0.0001,300
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-399,1,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.005893894,8.0,0.0,False,False,compact,0.0001,300
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-399,2,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.005989990000000001,9.186613000000001,31.47037,False,False,compact,0.0001,300
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-399,3,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.013005005,12.928381,37.45802,False,False,compact,0.0001,300
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-399,4,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.006722722,8.23301,5.592233,False,False,compact,0.0001,300
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-399,5,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.012332332000000001,18.338964,105.478052,False,False,compact,0.0001,300
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-399,6,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.012172172000000002,12.459031,14.313703700000001,False,False,compact,0.0001,300
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-399,7,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.013229229,18.832468,29.99954,False,False,compact,0.0001,300
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-399,8,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.013453452999999999,17.492456,57.796752999999995,False,False,compact,0.0001,300
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-399,9,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.016176176,23.554099,43.661643000000005,False,False,compact,0.0001,300
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-409,0,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.009129129,13.947619,71.97820999999999,False,False,compact,0.0001,303
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-409,1,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.005445445,8.434343,18.67677,False,False,compact,0.0001,303
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-409,2,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.0066946950000000005,9.184593,63.91916,False,False,compact,0.0001,303
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-409,3,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.013453452999999999,13.001097999999999,42.445312,False,False,compact,0.0001,303
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-409,4,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.006342342,8.06383,0.3829787,False,False,compact,0.0001,303
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-409,5,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.012716716999999999,16.495525999999998,6.702584208999999,False,False,compact,0.0001,303
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-409,6,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.012204204,12.418913,8.878060999999999,False,False,compact,0.0001,303
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-409,7,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.013421421,19.342002,54.114618,False,False,compact,0.0001,303
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-409,8,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.013293293,17.568087,63.36482,False,False,compact,0.0001,303
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-409,9,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.016976975999999998,23.600285,81.1284327,False,False,compact,0.0001,303
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-419,0,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.009769769000000001,13.962333000000001,88.773272,False,False,compact,0.0001,306
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-419,1,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.005980981,8.108910999999999,1.19802,False,False,compact,0.0001,306
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-419,2,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.005605605,8.39538,9.4171367,False,False,compact,0.0001,306
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-419,3,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.012972973,13.874219,84.02887,False,False,compact,0.0001,306
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-419,4,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.005957957999999999,9.341394999999999,62.829769999999996,False,False,compact,0.0001,306
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-419,5,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.013901902,19.292281,156.6526,False,False,compact,0.0001,306
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-419,6,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.013517517,12.842497,21.767580000000002,False,False,compact,0.0001,306
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-419,7,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.012396396,19.539707,49.131623999999995,False,False,compact,0.0001,306
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-419,8,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.012620620999999999,18.293272,87.252107,False,False,compact,0.0001,306
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-419,9,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.015663664,23.586360999999997,64.6913664,False,False,compact,0.0001,306
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-429,0,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.01009009,13.262811,51.66074,False,False,compact,0.0001,309
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-429,1,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.006406406,8.0,0.0,False,False,compact,0.0001,309
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-429,2,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.006054054,8.65777,24.864995,False,False,compact,0.0001,309
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-429,3,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.013293293,12.80837,27.252825,False,False,compact,0.0001,309
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-429,4,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.007111111,8.935185,23.540073,False,False,compact,0.0001,309
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-429,5,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.013293294,17.058177999999998,37.491449,False,False,compact,0.0001,309
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-429,6,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.013005005,12.591133,24.74784,False,False,compact,0.0001,309
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-429,7,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.012236237,19.290916000000003,55.3218624,False,False,compact,0.0001,309
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-429,8,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.011915915,17.260601,63.234658,False,False,compact,0.0001,309
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-429,9,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.015439439,25.392178,161.914378,False,False,compact,0.0001,309
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-439,0,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.009641642,13.099609000000001,50.42076,False,False,compact,0.0001,314
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-439,1,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.006278278,8.0,0.0,False,False,compact,0.0001,314
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-439,2,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.006022022,8.233333,4.9,False,False,compact,0.0001,314
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-439,3,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.013293293,13.027383999999998,45.87348,False,False,compact,0.0001,314
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-439,4,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.006982983,9.782285,58.895439999999994,False,False,compact,0.0001,314
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-439,5,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.012108108,18.249729,94.33151000000001,False,False,compact,0.0001,314
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-439,6,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.012652651999999999,13.823610000000002,64.29143,False,False,compact,0.0001,314
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-439,7,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.013037037,19.082963,55.24386,False,False,compact,0.0001,314
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-439,8,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.012876876,19.113588,133.643001,False,False,compact,0.0001,314
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-439,9,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.016528529,23.65625,72.96392,False,False,compact,0.0001,314
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-449,0,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.01057057,14.258320999999999,88.65433,False,False,compact,0.0001,318
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-449,1,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.0064384379999999995,9.063333,56.9818,False,False,compact,0.0001,318
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-449,2,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.006054054,8.740385,31.26204,False,False,compact,0.0001,318
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-449,3,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.012876875999999999,12.590624000000002,18.2253736,False,False,compact,0.0001,318
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-449,4,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.006214214,9.5,73.66316,False,False,compact,0.0001,318
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-449,5,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.012332332000000001,17.06464,56.82533,False,False,compact,0.0001,318
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-449,6,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.012108108,13.455656,60.38548,False,False,compact,0.0001,318
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-449,7,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.013645645999999999,19.624474999999997,65.92671529,False,False,compact,0.0001,318
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-449,8,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.013229229,18.7868,142.645122,False,False,compact,0.0001,318
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-449,9,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.017713714,23.633249,69.64813,False,False,compact,0.0001,318
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-459,0,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.009577577,14.076813999999999,104.03201,False,False,compact,0.0001,318
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-459,1,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.005797798,8.354839,11.01403,False,False,compact,0.0001,318
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-459,2,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.006982983,9.368932000000001,62.29393,False,False,compact,0.0001,318
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-459,3,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.011051051000000001,13.06035,46.024038999999995,False,False,compact,0.0001,318
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-459,4,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.006886886,9.0,45.27103,False,False,compact,0.0001,318
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-459,5,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.012780781,18.504735,111.06797800000001,False,False,compact,0.0001,318
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-459,6,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.012108109,12.739362,40.80336,False,False,compact,0.0001,318
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-459,7,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.012748749,20.065725,101.868498,False,False,compact,0.0001,318
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-459,8,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.013357358000000001,17.905018,85.58373519999999,False,False,compact,0.0001,318
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-459,9,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.016112111,22.0,0.0,False,False,compact,0.0001,318
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-469,0,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.009385385,13.987321,117.16605,False,False,compact,0.0001,322
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-469,1,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.006598598,8.348868,10.908688230000001,False,False,compact,0.0001,322
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-469,2,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.006566567000000001,9.517952999999999,80.43874,False,False,compact,0.0001,322
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-469,3,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.01197998,12.606421999999998,22.019009,False,False,compact,0.0001,322
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-469,4,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.006342343,8.536363999999999,21.95738,False,False,compact,0.0001,322
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-469,5,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.012873874,18.237437,124.91804,False,False,compact,0.0001,322
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-469,6,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.01246046,12.729484,24.442219,False,False,compact,0.0001,322
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-469,7,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.013645645,20.152101,106.64867600000001,False,False,compact,0.0001,322
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-469,8,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.011467467999999998,18.672784000000004,100.79529,False,False,compact,0.0001,322
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-469,9,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.016272272,23.487179,51.60307399999999,False,False,compact,0.0001,322
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-479,0,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.008456457,16.03067,236.25358,False,False,compact,0.0001,323
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-479,1,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.005957958,8.586207,29.89655,False,False,compact,0.0001,323
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-479,2,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.006566567000000001,8.09665,0.4956938,False,False,compact,0.0001,323
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-479,3,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.012812813,13.829429999999999,89.42793,False,False,compact,0.0001,323
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-479,4,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.0061181180000000005,9.148684,32.194739,False,False,compact,0.0001,323
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-479,5,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.013261261,18.035625999999997,93.716629,False,False,compact,0.0001,323
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-479,6,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.013165165,13.0231,38.93366,False,False,compact,0.0001,323
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-479,7,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.013197198,19.886241,93.63972,False,False,compact,0.0001,323
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-479,8,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.012716716,17.804444,64.85014000000001,False,False,compact,0.0001,323
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-479,9,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.015759759999999998,22.334554,7.541876,False,False,compact,0.0001,323
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-489,0,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.010122121999999999,13.834837,75.53238,False,False,compact,0.0001,327
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-489,1,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.005925926,8.148147999999999,1.777778,False,False,compact,0.0001,327
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-489,2,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.006982983,8.230038,5.93735532,False,False,compact,0.0001,327
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-489,3,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.013037036,14.345981,85.41373,False,False,compact,0.0001,327
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-489,4,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.007495496,8.526316,20.18072,False,False,compact,0.0001,327
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-489,5,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.012524524,18.108895,80.202121,False,False,compact,0.0001,327
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-489,6,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.013581580999999999,13.438343,51.669733,False,False,compact,0.0001,327
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-489,7,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.01246046,19.364634000000002,55.139903999999994,False,False,compact,0.0001,327
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-489,8,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.013037037000000001,18.573432,120.86453793,False,False,compact,0.0001,327
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-489,9,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.017265266,24.125003,93.85152026,False,False,compact,0.0001,327
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-499,0,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.009129129,13.569367,71.70842999999999,False,False,compact,0.0001,327
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-499,1,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.00566967,8.0,0.0,False,False,compact,0.0001,327
compact-0-1-2-3-4-5-6-7-8-9-prob-0.0001-iter-499,2,['0'  '1'  '2'  '3'  '4'  '5'  '6'  '7'  '8'  '9'],0.0062462460000000004,8.623656,36.17204,False,False,compact,0.0001,327
