name,principal_component_1
64cc4812c217bb4a221f42a6f2175a6007c5c27f.cl-A,-0.161328456
223811fad4a597b130a31ff34d64076135822f13.cl-A,-0.087294227
885c44fc0a892da46daabb831e32d056ffa3fc79.cl-A,-0.130265474
36f41895b8be2fd986c301902e05115f56403941.cl-A,-0.108621825
4c642017e03da4a4ad5707cbbaa346549c07bd15.cl-A,-0.20950678
a670e8ff362eaae5eb70bcbaed23cd018fdaeb7b.cl-A,-0.106282837
5a67e380904f3ef7ed531c53d58e3ae66e8c52a6.cl-A,-0.164070711
a21b857c7baedfda6f46b483b377a79ebaa3f729.cl-A,-0.122258528
36e40658037b07c5c672b12d6d333ce58ffa1d8e.cl-A,-0.160640751
209c8971a90de5844e3eb797da2bd1461bfa4e06.cl-A,-0.171486518
1fcaf6513bb08f1ae788902e9e3456a7537473ec.cl-A,-0.092858985
45449450668a5ebb21fc2d29122774a3a7f595ba.cl-A,-0.084121003
7996376b80325b09cde1fd43f59b916ca9f81b38.cl-A,-0.174460013
61e9e597b6a3314b569eb0ed040cd3d0c976f8c7.cl-A,-0.15376291
9af552476c29a5e3eba358d547ef117910eec6fa.cl-A,-0.102152453
1839618a50e1f330c3afa4c55069c445d14225b1.cl-A,-0.089784308
3c6f206c0cb069065cbd6a45f92c6fe4501fc9fc.cl-A,-0.358601554
54444d32beb957681607249cbe352e0535ac21a9.cl-A,-0.125514043
6c18f16db242ae51b7c38790ae28599d157e3745.cl-A,-0.149943578
933497ee1bf77e6f57fa06936c2211be9109d202.cl-A,-0.13680255
2e1a6f207686794a32627204cc9b74fc153795de.cl-A,-0.089860518
1bdd54db925719f56fde304f66e5859d5f8d2fac.cl-A,-0.13171868
33891878e0eb7e49eebc4a83a853c6019f2a2e63.cl-A,-0.083596001
1d7a1562f803e9fa50606159092063638694d9b4.cl-A,-0.168751427
a157d0cc3926975e9699969c8b85bcc2ac63c0fd.cl-A,-0.168413496
9ef97709754866b944cadf3e72ae39229419d6c0.cl-A,-0.102169388
7ad61439bd458b0089b422a3ab4cbc420fbb1ee3.cl-A,-0.102152453
73f001ca6ba33cbca195dd54ffb232b035928662.cl-A,-0.158498389
724f150feb005099542e2f53be272a6106580d9f.cl-A,-0.095450121
046a6b468106f6c7580b2928498aafe93e020c5f.cl-A,-0.128013085
72f2a4058b5f2164d3f35723d40d26877ffc7d2b.cl-A,-0.138687735
259a3ea32709b6be34f1b634d1077587b4e18432.cl-A,-0.186285608
803466bd0b0161df25d0bacd7475f2795207aa7e.cl-A,-0.137222359
9d3db565ea827f8524ed0471bd5dfa88413830a4.cl-A,-0.209472909
12bce06d026d45b5752dfd3100f2f1546d5abcc8.cl-A,-0.096262148
8afdf7b53fb550b9e37e29ec7046ec5bc99e82d6.cl-A,-0.083759711
812f525ff5ad91b55cc2ce08c591018bb0260ddb.cl-A,-0.065141163
9ee9f022a638ec5f7d3cc3f6bf290b1e51933597.cl-A,-0.226898784
264a4a1514279bba4c495c4b08d562a33dc40ad9.cl-A,-0.13680255
9055623bf1b2ef303b5d49c42f0b08a8491119ab.cl-A,-0.190962375
8112daedc4d66573a79cd90895c4840f1af204a1.cl-A,-0.137649022
9fc5548c040d037b981e9e2e8b72b6a0efc6b565.cl-A,-0.08976208
7f3dcff375ec685a8fd00d87a23fa89dc512c03c.cl-A,-0.083646808
456133678bcc8b9cb52b3062a74bae1afc929b2c.cl-A,-0.106454077
68ab40d7e814918ba62d983ba00dab8b8f938302.cl-A,-0.16205172
665958559082f3fe72d0a657df09fbd8fd2b3163.cl-A,-0.089771606
832b390af8425b9e5627c6b95a8c79356615ed44.cl-A,-0.090165357
8d849dc26effb05fc31385fe19e68649a3c7c6a5.cl-A,-0.137769863
1b4013294e56d9a6e205732e0e75cbaa8569a4ec.cl-A,-0.153759523
71090e5143e6e9b77489ccc30a504f4beecafc18.cl-A,-0.128131557
192e2d84aa7f3f9324c75beea2119ca7029b3572.cl-A,-0.065073421
44aaf24d55f8dfb09ce95bba98b72eb8f6a8992c.cl-A,-0.141540919
96f64cd674c2778cfcc36997369a0eaf2c416823.cl-A,-0.182181472
10960275986b8e6fe4634048830d990204c8078f.cl-A,-0.379590326
64450fd4d16d46fec8870e9668c9e7b59c8979a1.cl-A,-0.123613371
2ccd29513c61c160cbb75e1fe9eb7e9c0e0b757d.cl-A,-0.31022239
45b9c16eb211a6ff82e0548ef958c4ee82751775.cl-A,-0.138140455
76fea8e50106735f338bfe93071b102229ec9e6e.cl-A,-0.11577188
6ec4ec4c39dc17f57160258cda98b873953e311e.cl-A,-0.102143985
8ea19a5c1b089dda57f2111ac03eb35364a15d3a.cl-A,-0.176510722
3c2f0d24ca8ce2a3f5c46f17509bba28e0076525.cl-A,-0.183849152
70541cb3d62ec53350ceb361751c074051294334.cl-A,-0.209777749
3b2e85ad235982c3915608270e8df4d5ff77477b.cl-A,-0.0940944
3bd742d7adfc84e773ae956061d3e21012880516.cl-A,-0.096262148
18c2413c3f6d75aa8faa553734915a87d765b80e.cl-A,-0.137671603
7b7a7760c2ad5564462c032cc0891f33a3878c63.cl-A,-0.137340907
965910640e20e52943184cca2c761f6c2c91ec46.cl-A,-0.181566861
2d95e6be4e73bf9ef7b5ed0882215dff7d8018bd.cl-A,-0.137612329
a5646eb92ff328e8027d1c0f90e455082ea78742.cl-A,-0.177955887
68d8f7ab3176dd335b659e34d1fb1f7a8b6e0cf9.cl-A,-0.093011405
930fa48ee01707a947f9d9d710c3c659803c62d7.cl-A,-0.098051419
402816e19366df9717c5b6f9a5fa7de827c514cc.cl-A,-0.094973744
92f0c53afe622269626d5a15a3b7e25cd8f7f50a.cl-A,-0.091052526
187f1497c9b579871a2f6777a46c015a1d9030cc.cl-A,-0.194857547
807cdc8aa45e094a83a637c47787679e16ea9cae.cl-A,-0.087403098
a12fd1c5e33a1364b1850cfc2c039dd8fb8a2756.cl-A,-0.102151527
4eb5b38f0372468ccb6dfb01d32680eb4e75221b.cl-A,-0.089860518
1de89a0610d53207c34254a635f13bdb8c7ba6d3.cl-A,-0.134870042
212585df782f895f07930bfe94c724a3eeee339d.cl-A,-0.167574486
0763772018a0bccd1325bb41eeabd6bed096a6ef.cl-A,-0.146556471
5c2acd54101a15f2dddb01e595619b7613184373.cl-A,-0.083646808
9a26568bab6aa99e853a7be0a7fc489056dda3c1.cl-A,-0.119337498
7a507fd06d23c642ddf77bedcc12738a034058ac.cl-A,-0.12217385
99b3cbde2dbb884576e5fa805bf3ac6780a8f1ca.cl-A,-0.068291172
2334e75c2ef4ad5b2557282612df572fd8c90244.cl-A,-0.090165357
8aa7e7451e019bfdd40fe5778bf79745624d9ca1.cl-A,-0.089784308
192b9f9ecc6b813f8c5bc58dd56d612ebbd27369.cl-A,-0.129386743
0c499b7009594fb7ac386a4518b4f673035ef5c6.cl-A,-0.08371455
8562d6a200ccb9e26d4e854347c7d9b9d9203a64.cl-A,-0.379590326
a118b1964e62bab9cb6b355ea65dac6af98006f9.cl-A,-0.210967289
3ed0cca797864c4807bc2813b989b77490315162.cl-A,-0.155753406
45c6e9250e7067a05a4a2d8b708b960d4797c637.cl-A,-0.245769012
2a787867c706d69ccfca3ed0da882fa617df0e80.cl-A,-0.206170486
28e962e443b5c7159dbce5b17601d35e880f8ac5.cl-A,-0.161311521
9b3146d5443907a3cca01f10e34dcbb7c27f8c9c.cl-A,-0.119335616
3d16f9da87edd25b5d84590a5d0de142784d8cfb.cl-A,-0.090165357
5490823bf0d0526446c10a700c2f31e5306282c2.cl-A,-0.156151391
3b82cbf5fdd8886cb1baecdc3f69ce5f68772e6a.cl-A,-0.119743293
437e177befa07ac361efa740e3636e9c4e98d75c.cl-A,-0.16146394
2eca66fb18018555d4f4ab232404618786998687.cl-A,-0.087290598
35e81a360a5cd26c3182062df13416020a996a94.cl-A,-0.261397248
86de44d323e20a0cd92ef8243d52396517b5cb4c.cl-A,-0.180866238
1ffa7a8694d00536664d294a38f56856331e1a2b.cl-A,-0.186285608
571060f09cc348e49520ad70d10f7b964baf8b78.cl-A,-0.181950112
97deaed150735ed2838be746da7e2e5b83341dbc.cl-A,-0.180516237
20ad133e074564f465bb60c5c8188c94f15da24b.cl-A,-0.230828613
5042d1ea5789b9bc3933081421676f2264381486.cl-A,-0.11577188
05ac0aa2e8fd338dba0a8e56acb77c16aeafc293.cl-A,-0.102135517
138f7130f6f95154a5ebe28b32d6878d1333faea.cl-A,-0.212622918
1e9d4c1aec5493f6896f8306fe175afe872a4757.cl-A,-0.137620797
1978f11f28eb6bfbf7df5657933697d597b86501.cl-A,-0.096262148
7f7433de01dd48aaab31e5f55cd74464e1e6ca2d.cl-A,-0.149076478
521e09667038fafa95cf79e143594b0cb93adb38.cl-A,-0.312356263
3f72a69e41f19748408d6e1ce40b7c13a5a10751.cl-A,-0.130195313
3c9142ea1e97123170025c3eddcb10a099e4a264.cl-A,-0.089145039
83da7149a73355e9fc1e5a70ffab733b003f3d99.cl-A,-0.245844783
a2b9adb5807d773c55df12aa8f7c3bcd5de3e6a8.cl-A,-0.112044759
52e5836d111febdb9aa423a28626e40ed145e783.cl-A,-0.077404308
22045785b4cecf24c3caf63df1141fd90c461317.cl-A,-0.158112018
24e97f45ba2ad9f6bdd12cf89f8ece66db916465.cl-A,-0.272995528
0a3d5703860f36e727f1023ce46856aac743bdc7.cl-A,-0.156880371
14bd28d346d9432c91fb15baa70881142d2b0d3c.cl-A,-0.077412776
0ae6889bd441e29c73a9ed181d21907ea0001f1c.cl-A,-0.083596001
181f0ff244e4a0423658422d1e08e4c27db7e0e7.cl-A,-0.127736178
26919d42c2801e210441a84ccb0b7e72efc2fea5.cl-A,-0.31022239
2d1803b548cc3f88dd3374d0774dbf6bf33fb0d7.cl-A,-0.102135517
508b43f8350fd8cf7188c8a83bc2c356395e6747.cl-A,-0.348107168
24fd6a5d58686d60a56e91c09cfcb88c54657e60.cl-A,-0.084301648
0bf6082ae1b4a71b0940b3d3a32bca2a925ba1fa.cl-A,-0.094711243
9e8167c2e8dcc76e8d1165eefe6026befe02a3dd.cl-A,-0.207213306
2000ba64662a5725d5094df0c5fbbef176ff28ae.cl-A,-0.232796395
909dc552cebf81e52afd305156554299bed6832f.cl-A,-0.102931487
7a5acfd6eae0e6edd53efd05d4be2a048ab26c52.cl-A,-0.195702847
344d6eb6c1a4f44ddd7d3d57d16f18748fc16556.cl-A,-0.176090347
5003738df8da9f0e8641c91c3f43de1af9f7ab89.cl-A,-0.122348851
6ecca245befc71825f2b8fba0f0823f6337414cd.cl-A,-0.10701956
6a6da174870acfedfc1d8b6dea7f4c0f61d6b1ed.cl-A,-0.481247167
1b46ce543b743fd8c9c71d66d87123d7cea9bd01.cl-A,-0.11577188
5df615a051d63f7520cbdcce0ba922232707ef74.cl-A,-0.102765392
0fbc216ebcce9c168aae88f73d29e1a05da93d3c.cl-A,-0.36548611
556e062ee9f87d2523d954ed6876c9f3543979d4.cl-A,-0.137612329
3a1b2b564a71a69ee0185b6bb8c75cb986330bd1.cl-A,-0.127107744
85009d12c63a2350a7cbf77e175faef7f382c45c.cl-A,-0.095450121
a310db8882d8e9a10e9907b77ae8b80c217ec165.cl-A,-0.137609506
43f0eadf44a74dac6b94950a0865f6bbfde1c1c2.cl-A,-0.089765255
3f08ec10d1fdf99d2ea892f12316b02e59ae1413.cl-A,-0.146495504
3d1379656502c7ff6e2dcbcc63f53d78e9cca2cc.cl-A,-0.102169388
1bd6bf047c6d608ab128b80e760066c8aa6f5772.cl-A,-0.176627761
30d6d4a245cc0eae37cf6e838e3bb2f77d7bff96.cl-A,-0.08976208
02538b137813c54a4f3855406dc7fc3f6202a8b5.cl-A,-0.090165357
954d3f3a60f0f37114e6388e23c19d380f50881a.cl-A,-0.089765255
06fd3f17c5cdb4b8fa9d700e79d1b7155b250704.cl-A,-0.152160909
a338fd06cf4bcb24a4c0ddaf3038b8730a12c522.cl-A,-0.168751427
2f3d3551888e75f505206a521ff5b80c681a4674.cl-A,-0.130497733
8c4fe2e65200663d0508ef1b0e0142a923932eed.cl-A,-0.420675915
3d2c1229b9e7cffb1d5a67e53f9eda497c5aeee0.cl-A,-0.203627592
644968f10bf807b2cb756589708e2a470c27fcbf.cl-A,-0.098209608
18502444384be57e32b3b2fa17a2c04adb545175.cl-A,-0.089784308
7b6922dbeba32943785a846620c9bbfd3cab1c80.cl-A,-0.091384715
07b0896864f3d446047307d30fa22e2d85583bec.cl-A,-0.181950112
739ebef439770b79320574c1d3563c76bcd3c0cb.cl-A,-0.089809711
22ec518b259c7666954d7a47a991ce9724639725.cl-A,-0.137566714
5304942e7c3f0ba9554b7513e44be07cf1d74080.cl-A,-0.130202571
a0d36fad8f4173415059d1018d622fb539054f6a.cl-A,-0.173626036
50e7753350494709b5c53e10e46265e938934ca7.cl-A,-0.08564292
1aad710d71a7a8f57d2983b6ffed3b789817d09a.cl-A,-0.102143985
09daf6f964fb35eea6391360d726943bb588103b.cl-A,-0.118263034
9d7c58766d6940774fa298a716cceaf7a7793475.cl-A,-0.102131283
0e4998f4046c5d3a535314e3d56f0ad08705375f.cl-A,-0.087294227
855590265823c6cc6d5cc7c5329fa0f591e4c295.cl-A,-0.089860518
433b1c6477a5297a3252881bd419c55bc8696a71.cl-A,-0.168751427
9c9c7717dbe4b976661c983edcaba3ea7563b201.cl-A,-0.089962131
092906c85b86187e8007c675667a087a26c64612.cl-A,-0.089765255
018beeb5fc6e4dc479cf1e8066396300461086b1.cl-A,-0.113659204
8778760038bd2e4508e92a3266708d4cb38eb603.cl-A,-0.102254066
7349be50e3834ff28fccf1a35ab94ee4da6b70d8.cl-A,-0.157456216
99d59269eacde772b3fb4eebb9839100adaf3547.cl-A,-0.028096003
6ba5fcf5353c1bbfa07f4ac063a30b83bf4d1bae.cl-A,-0.080867624
6efa19d88693d90764b1b52e719343e3f05836b9.cl-A,-0.094838259
30e2a2703c2b5a7d16861caa0416fe515de47acd.cl-A,-0.276339733
14f06050ee14d219d4b1d27650ee28041aedd4a1.cl-A,-0.094707009
019a0128d0c5fe33678335a7cf7050cad56bbae0.cl-A,-0.108351086
572b4181d340c5328be9000a3e4c247243a4f411.cl-A,-0.173631682
1bf954485c8057b50cf096f5aa50f8a99606f411.cl-A,-0.068291172
91625993b16566bde25099105b8c142761b6601a.cl-A,0.175970169
39aa08b084008111fa2c9a1c38647d44432467fe.cl-A,-0.17389136
9c1e3033fe4e260b6ffda69d061d75febc1db257.cl-A,-0.202393103
00b2cd9176f8fd8ff41df5853ccc8ba77620d81f.cl-A,-0.138687735
7d886f97199896a8a50606739042c94a7c8e9bc7.cl-A,-0.261397248
25ce2583bb02fff84c1b8133f2e2800806485ae2.cl-A,-0.163434985
981dcf899de446cf53fac6110b070fa2d7fb6c0a.cl-A,-0.087804418
3155782199e06280f61c2d31825abc9101b683e6.cl-A,-0.180640431
0e1e2c13d582f64f189c00586961fec4874cceb4.cl-A,-0.242988327
633451f1522ff81e6f4a762802e6a4823f387c7d.cl-A,-0.154144534
9e922d1067e85984932216f9306cb27e32606a25.cl-A,-0.093011405
55022da157738811d58a608934df53eb54aaece2.cl-A,-0.0835833
1df939438814d98e8ed4a19447a38a930f331d60.cl-A,-0.219917916
a44bac51450fb7df800941c25e1e3409b085c946.cl-A,-0.089784308
5d403a3b880487bd90abc309f57d06b092dca1a4.cl-A,-0.206971797
10c7f08da79a0cd3bd21cdde97230b97fba88b0e.cl-A,-0.176131948
7c1e19efbbdb0ba75338501140541aa591a304d5.cl-A,-0.131897115
9695aeb751062d884d2077cfb84312104d43a726.cl-A,-0.148941682
32fa138c2565b20531402b35f64ed1d5d79eefbb.cl-A,-0.245144782
5afd09210061d337b4a51c8d889307befb515439.cl-A,-0.141784856
50365e571b1d288868177ff20c3559383d7a6a29.cl-A,-0.18466549
1dae2619450a6acf82c2328f73181f00a0af866b.cl-A,-0.158261291
1de7429c3fa45168ecae0422499696782b4245b9.cl-A,-0.190962375
9fc657ec8d1775d064a7ad17fb809001d0fd5ab2.cl-A,-0.292501004
22ae396c1e41f2d7ac733a675d5c465d6eda09ae.cl-A,-0.091052526
445357cfe0f9417588770d80e3f27843403b40cf.cl-A,-0.083759711
5bf2c1a870433772e8615ccb97d2bc26c1e0c129.cl-A,-0.07741955
41d3225875e37e06ff68f68f0bf6aaee78c4c53f.cl-A,-0.173755875
2ac32f5fa091fb527c9c866a97f4be9f02147b76.cl-A,-0.173628859
4ec1c0988be639d45597fe922e730e057eb18289.cl-A,-0.093173986
357dcd45d4daad4dc3013cc465af39960b927bbe.cl-A,-0.128131557
22d8146dc821adbcbb856b1dd34b01085743462c.cl-A,-0.175065556
9b7bffc26e1e9ab7fa679c81f20eb17c7983cbfa.cl-A,-0.141939357
974fd4f52561f322f95c20c17fc5e8a34a3540d9.cl-A,-0.166696391
2ebfceb149c46a6b3946cc5876e9b661c5bcf5c5.cl-A,-0.173710714
24f53aa27892e2d07ecf7afb32a6e8c4e7a080ba.cl-A,-0.071542794
30d57428b5314bf109cc8d148b604b91f52f65b3.cl-A,-0.167595392
7e61545d986c6460d4a692d941e9b0f4e4f959b9.cl-A,-0.102525034
0a722873f3c36a2425faad03d191755474d56369.cl-A,-0.207213306
0e341d853869e634c5fb408807df7715ca9e0745.cl-A,-0.12217385
67dbc883dda456a93f0c2f7b1a24fccf89224148.cl-A,-0.363848747
21092df12c328c2533a06984db218d847cb98e3f.cl-A,-0.089809711
21f6693a3019da9a1f4df5f13d66695b60412e2d.cl-A,-0.218042288
8f3b0c77d401adeee06262f12a59c49c214f8358.cl-A,-0.091569734
6e7e7bffe3bc8ce45b547485813f295e3d73992e.cl-A,-0.235193218
434363ddde42eca8d900583af5627ad0c39f2b14.cl-A,-0.09057181
266396e138eeab69c1dfa7078570e740b80552a5.cl-A,-0.079877513
51de443df88db494c6fb6ed0f2398a367698b730.cl-A,-0.31022239
4e2dd4d75988346e720dfc85d07163daf212c398.cl-A,-0.108621825
239f80dd9eaf2ae29f376a7bd113c3b5d53504e4.cl-A,-0.092853904
a327a05964176c8baaddf9f00db6d1a7f89c5a7e.cl-A,-0.137626442
0894cacc41e0c431eb10bd8d94d8b74938f2d9c6.cl-A,-0.028000035
7aabce25ebe29c44d4a88fd19f3d0a1867b170e8.cl-A,-0.117065502
2a7f96c2a56eca420106f3f250cb5532e33a55d2.cl-A,-0.146583568
9105ed71ffea8525a55664189e1d7669eecc351a.cl-A,-0.223496355
3e6a29f28f79e73952384543c023915f33d03123.cl-A,-0.113659204
a56453947d0c09f42392ed62cbc2ded7226de47e.cl-A,-0.176627761
265eb7fce90c0df755c4f08691411c671a98c283.cl-A,-0.139771609
7e0cf66d0565ad89509639b4edd037811746444a.cl-A,-0.48684304
57a5b09d1842b944a476627d929f1e0e7fe02fa0.cl-A,-0.159883972
6ad45827ea2c2e79f10a55bb92fbee87b7551f87.cl-A,-0.080142131
0eeab96485fb8d32ad685ae3373b015efc22c74f.cl-A,-0.102169388
878ca135c31d366af706cd5b983fb13137f2a36a.cl-A,-0.160080435
25930afc61064f4f387faf13295312afee9c6bf9.cl-A,-0.041946007
2f41488f2bde3e03ef11e0db27c69a32d89d6f2c.cl-A,-0.089784308
0603539de69893971d8e9ba35c2fd6380c8dc25e.cl-A,-0.182291383
049a87070bab06278aea34e5b825fe1a38307764.cl-A,0.036168958
68636914145c1b653dfeedf3a8872461153a2273.cl-A,-0.102186324
5aece71d8c6e3437804f598b6182bda93954694c.cl-A,-0.16745023
6c695a1b500332511a83fefd58aa55348f1e2424.cl-A,-0.101269293
4718a764ce95c1d7461674689cf841762fa1fafc.cl-A,-0.371994161
462e8d1ef0187aff18dfe0a3c6738c09b86b5c45.cl-A,-0.108621825
26009175815b7c94f0a52fef9572aae66c5ab457.cl-A,-0.131693277
3ff5277335e0203d3038bc28c9d6ecd607f24b7b.cl-A,-0.190967265
8fbb7c67b2d46f1cca05d26d8759d288aaa0b16e.cl-A,-0.102169388
2ba61181a826bbd8cccbd8ac72081651f4cbc62a.cl-A,-0.272995528
201a1732edf12755202bdb78d78b0db433ef7209.cl-A,-0.102141162
8585d681d3c815ee4b73262e2d2b67f23bbc878d.cl-A,-0.164070711
34422bd40c8cfb6b40109c90f18ca09886a5b2d3.cl-A,-0.175788139
56d7db2246194ee426d1b77817f083d8070a1f2b.cl-A,-0.102127049
097e99486c4dc7754f0d8cfa7fb870a65ace18c9.cl-A,-0.036631511
85d78370296c7082a0496c7a37df8e454b7571ef.cl-A,-0.107167361
79368de13d64848db73258eb7c47ce7831446f2b.cl-A,-0.103254014
21aa71e015a7688c17007c226f92c76006480810.cl-A,-0.040345599
5b29e180ee5d3eb45774f35a733ebb6e20679a7d.cl-A,-0.187934302
05b002f67e6120464b6ba01ce1979557c3e06ad4.cl-A,-0.175566567
5dc6cff63a01aef7707901b8a633ba3a7efda06a.cl-A,-0.102159227
33393a36f9ab064c5d3c6f14b10824a9c8db5715.cl-A,-0.23214256
9afd630d2a89b31bb0ac8586330603306cedeff9.cl-A,-0.11577188
3472fa62ad639ec3baf569799068c920f3eff73f.cl-A,-0.083587534
253f24e2c2d1072ada090a88c7f2489dd303113f.cl-A,-0.091384715
6e903e54d0cac8224f4aec3e76fb440ab2ded815.cl-A,-0.077561808
7d1bcca1148b55814d4060d89af5c9b6199ee403.cl-A,-0.167469585
8d06a59d7d306143b065b9cabfe12a5c948c1b1a.cl-A,-0.102169388
89084264b43bba4b18b54f46b6751f5314aa4571.cl-A,-0.129875754
90cb711306fbd4c77ba97f4a71ca86d5af2bf7f0.cl-A,-0.148914585
016f294a014fc8fc8043fe264c36ebcf0e419309.cl-A,-0.102765392
0ed43e57432a3011ecb64071a05bb82efe61fd5e.cl-A,-0.086230108
7c11c83fe77e1b2e318437df16d016743ca89cc2.cl-A,-0.090165357
0afe26c225707a18316faa955143263dbf2f0ed8.cl-A,-0.245212524
5261dcba456031b5c34fa177b922356c9a9161a2.cl-A,-0.130195313
4ff246470f5801088210ce4e2ec0b81efceb3416.cl-A,-0.112523772
4156062e736c528cb3461d77c54a70e149193696.cl-A,-0.092250058
3b83862d2bece51983227c6424912dee44da8535.cl-A,-0.147620965
016850a54105db85a861274ce636cb826e85fd18.cl-A,-0.102765392
30f37516b1b2d8070f3179363c96487031c17b36.cl-A,-0.104637446
