ue	rb	rxAnt	layer	carrier	Start	FFT	ChanEqlz	IDFT	QamDemod	Decode	ChanEst	ChanInv	est	matrixInv	inv	eqlz	demod
1	100	4	1	4	1	224	4	48	48	4	4	4	40000	0	400	230400	172800
1	100	4	2	1	1	56	1	24	24	1	1	1	20000	400	1400	115200	86400
1	100	4	2	2	1	112	2	48	48	2	2	2	40000	800	2800	230400	172800
1	100	4	2	3	1	168	3	72	72	3	3	3	60000	1200	4200	345600	259200
1	100	4	2	4	1	224	4	96	96	4	4	4	80000	1600	5600	460800	345600
1	100	4	3	1	1	56	1	36	36	1	1	1	30000	1500	3900	172800	129600
1	100	4	3	2	1	112	2	72	72	2	2	2	60000	3000	7800	345600	259200
1	100	4	3	3	1	168	3	108	108	3	3	3	90000	4500	11700	518400	388800
1	100	4	3	4	1	224	4	144	144	4	4	4	120000	6000	15600	691200	518400
1	100	4	4	1	1	56	1	48	48	1	1	1	40000	3600	7600	230400	172800
1	100	4	4	2	1	112	2	96	96	2	2	2	80000	7200	15200	460800	345600
1	100	4	4	3	1	168	3	144	144	3	3	3	120000	10800	22800	691200	518400
1	100	4	4	4	1	224	4	192	192	4	4	4	160000	14400	30400	921600	691200
1	15	1	1	1	1	14	1	12	12	1	1	1	375	0	15	2160	6480
1	15	1	1	2	1	28	2	24	24	2	2	2	750	0	30	4320	12960
1	15	1	1	3	1	42	3	36	36	3	3	3	1125	0	45	6480	19440
1	15	1	1	4	1	56	4	48	48	4	4	4	1500	0	60	8640	25920
1	15	1	2	1	1	14	1	12	12	1	1	1	375	0	15	2160	6480
1	15	1	2	2	1	28	2	24	24	2	2	2	750	0	30	4320	12960
1	15	1	2	3	1	42	3	36	36	3	3	3	1125	0	45	6480	19440
1	15	1	2	4	1	56	4	48	48	4	4	4	1500	0	60	8640	25920
1	15	1	3	1	1	14	1	12	12	1	1	1	375	0	15	2160	6480
1	15	1	3	2	1	28	2	24	24	2	2	2	750	0	30	4320	12960
1	15	1	3	3	1	42	3	36	36	3	3	3	1125	0	45	6480	19440
1	15	1	3	4	1	56	4	48	48	4	4	4	1500	0	60	8640	25920
1	15	1	4	1	1	14	1	12	12	1	1	1	375	0	15	2160	6480
1	15	1	4	2	1	28	2	24	24	2	2	2	750	0	30	4320	12960
1	15	1	4	3	1	42	3	36	36	3	3	3	1125	0	45	6480	19440
1	15	1	4	4	1	56	4	48	48	4	4	4	1500	0	60	8640	25920
1	15	2	1	1	1	28	1	12	12	1	1	1	750	0	15	4320	6480
1	15	2	1	2	1	56	2	24	24	2	2	2	1500	0	30	8640	12960
1	15	2	1	3	1	84	3	36	36	3	3	3	2250	0	45	12960	19440
1	15	2	1	4	1	112	4	48	48	4	4	4	3000	0	60	17280	25920
1	15	2	2	1	1	28	1	24	24	1	1	1	1500	60	120	8640	12960
1	15	2	2	2	1	56	2	48	48	2	2	2	3000	120	240	17280	25920
1	15	2	2	3	1	84	3	72	72	3	3	3	4500	180	360	25920	38880
1	15	2	2	4	1	112	4	96	96	4	4	4	6000	240	480	34560	51840
1	15	2	3	1	1	28	1	24	24	1	1	1	1500	60	120	8640	12960
1	15	2	3	2	1	56	2	48	48	2	2	2	3000	120	240	17280	25920
1	15	2	3	3	1	84	3	72	72	3	3	3	4500	180	360	25920	38880
1	15	2	3	4	1	112	4	96	96	4	4	4	6000	240	480	34560	51840
1	15	2	4	1	1	28	1	24	24	1	1	1	1500	60	120	8640	12960
1	15	2	4	2	1	56	2	48	48	2	2	2	3000	120	240	17280	25920
1	15	2	4	3	1	84	3	72	72	3	3	3	4500	180	360	25920	38880
1	15	2	4	4	1	112	4	96	96	4	4	4	6000	240	480	34560	51840
1	15	3	1	1	1	42	1	12	12	1	1	1	1125	0	15	6480	6480
1	15	3	1	2	1	84	2	24	24	2	2	2	2250	0	30	12960	12960
1	15	3	1	3	1	126	3	36	36	3	3	3	3375	0	45	19440	19440
1	15	3	1	4	1	168	4	48	48	4	4	4	4500	0	60	25920	25920
1	15	3	2	1	1	42	1	24	24	1	1	1	2250	60	165	12960	12960
1	15	3	2	2	1	84	2	48	48	2	2	2	4500	120	330	25920	25920
1	15	3	2	3	1	126	3	72	72	3	3	3	6750	180	495	38880	38880
1	15	3	2	4	1	168	4	96	96	4	4	4	9000	240	660	51840	51840
1	15	3	3	1	1	42	1	36	36	1	1	1	3375	225	450	19440	19440
1	15	3	3	2	1	84	2	72	72	2	2	2	6750	450	900	38880	38880
1	15	3	3	3	1	126	3	108	108	3	3	3	10125	675	1350	58320	58320
1	15	3	3	4	1	168	4	144	144	4	4	4	13500	900	1800	77760	77760
1	15	3	4	1	1	42	1	36	36	1	1	1	3375	225	450	19440	19440
1	15	3	4	2	1	84	2	72	72	2	2	2	6750	450	900	38880	38880
1	15	3	4	3	1	126	3	108	108	3	3	3	10125	675	1350	58320	58320
1	15	3	4	4	1	168	4	144	144	4	4	4	13500	900	1800	77760	77760
1	15	4	1	1	1	56	1	12	12	1	1	1	1500	0	15	8640	6480
1	15	4	1	2	1	112	2	24	24	2	2	2	3000	0	30	17280	12960
1	15	4	1	3	1	168	3	36	36	3	3	3	4500	0	45	25920	19440
1	15	4	1	4	1	224	4	48	48	4	4	4	6000	0	60	34560	25920
1	15	4	2	1	1	56	1	24	24	1	1	1	3000	60	210	17280	12960
1	15	4	2	2	1	112	2	48	48	2	2	2	6000	120	420	34560	25920
1	15	4	2	3	1	168	3	72	72	3	3	3	9000	180	630	51840	38880
1	15	4	2	4	1	224	4	96	96	4	4	4	12000	240	840	69120	51840
1	15	4	3	1	1	56	1	36	36	1	1	1	4500	225	585	25920	19440
1	15	4	3	2	1	112	2	72	72	2	2	2	9000	450	1170	51840	38880
1	15	4	3	3	1	168	3	108	108	3	3	3	13500	675	1755	77760	58320
1	15	4	3	4	1	224	4	144	144	4	4	4	18000	900	2340	103680	77760
1	15	4	4	1	1	56	1	48	48	1	1	1	6000	540	1140	34560	25920
1	15	4	4	2	1	112	2	96	96	2	2	2	12000	1080	2280	69120	51840
1	15	4	4	3	1	168	3	144	144	3	3	3	18000	1620	3420	103680	77760
1	15	4	4	4	1	224	4	192	192	4	4	4	24000	2160	4560	138240	103680
1	25	1	1	1	1	14	1	12	12	1	1	1	625	0	25	3600	10800
1	25	1	1	2	1	28	2	24	24	2	2	2	1250	0	50	7200	21600
1	25	1	1	3	1	42	3	36	36	3	3	3	1875	0	75	10800	32400
1	25	1	1	4	1	56	4	48	48	4	4	4	2500	0	100	14400	43200
1	25	1	2	1	1	14	1	12	12	1	1	1	625	0	25	3600	10800
1	25	1	2	2	1	28	2	24	24	2	2	2	1250	0	50	7200	21600
1	25	1	2	3	1	42	3	36	36	3	3	3	1875	0	75	10800	32400
1	25	1	2	4	1	56	4	48	48	4	4	4	2500	0	100	14400	43200
1	25	1	3	1	1	14	1	12	12	1	1	1	625	0	25	3600	10800
1	25	1	3	2	1	28	2	24	24	2	2	2	1250	0	50	7200	21600
1	25	1	3	3	1	42	3	36	36	3	3	3	1875	0	75	10800	32400
1	25	1	3	4	1	56	4	48	48	4	4	4	2500	0	100	14400	43200
1	25	1	4	1	1	14	1	12	12	1	1	1	625	0	25	3600	10800
1	25	1	4	2	1	28	2	24	24	2	2	2	1250	0	50	7200	21600
1	25	1	4	3	1	42	3	36	36	3	3	3	1875	0	75	10800	32400
1	25	1	4	4	1	56	4	48	48	4	4	4	2500	0	100	14400	43200
1	25	2	1	1	1	28	1	12	12	1	1	1	1250	0	25	7200	10800
1	25	2	1	2	1	56	2	24	24	2	2	2	2500	0	50	14400	21600
1	25	2	1	3	1	84	3	36	36	3	3	3	3750	0	75	21600	32400
1	25	2	1	4	1	112	4	48	48	4	4	4	5000	0	100	28800	43200
1	25	2	2	1	1	28	1	24	24	1	1	1	2500	100	200	14400	21600
1	25	2	2	2	1	56	2	48	48	2	2	2	5000	200	400	28800	43200
1	25	2	2	3	1	84	3	72	72	3	3	3	7500	300	600	43200	64800
1	25	2	2	4	1	112	4	96	96	4	4	4	10000	400	800	57600	86400
1	25	2	3	1	1	28	1	24	24	1	1	1	2500	100	200	14400	21600
1	25	2	3	2	1	56	2	48	48	2	2	2	5000	200	400	28800	43200
1	25	2	3	3	1	84	3	72	72	3	3	3	7500	300	600	43200	64800
1	25	2	3	4	1	112	4	96	96	4	4	4	10000	400	800	57600	86400
1	25	2	4	1	1	28	1	24	24	1	1	1	2500	100	200	14400	21600
1	25	2	4	2	1	56	2	48	48	2	2	2	5000	200	400	28800	43200
1	25	2	4	3	1	84	3	72	72	3	3	3	7500	300	600	43200	64800
1	25	2	4	4	1	112	4	96	96	4	4	4	10000	400	800	57600	86400
1	25	3	1	1	1	42	1	12	12	1	1	1	1875	0	25	10800	10800
1	25	3	1	2	1	84	2	24	24	2	2	2	3750	0	50	21600	21600
1	25	3	1	3	1	126	3	36	36	3	3	3	5625	0	75	32400	32400
1	25	3	1	4	1	168	4	48	48	4	4	4	7500	0	100	43200	43200
1	25	3	2	1	1	42	1	24	24	1	1	1	3750	100	275	21600	21600
1	25	3	2	2	1	84	2	48	48	2	2	2	7500	200	550	43200	43200
1	25	3	2	3	1	126	3	72	72	3	3	3	11250	300	825	64800	64800
1	25	3	2	4	1	168	4	96	96	4	4	4	15000	400	1100	86400	86400
1	25	3	3	1	1	42	1	36	36	1	1	1	5625	375	750	32400	32400
1	25	3	3	2	1	84	2	72	72	2	2	2	11250	750	1500	64800	64800
1	25	3	3	3	1	126	3	108	108	3	3	3	16875	1125	2250	97200	97200
1	25	3	3	4	1	168	4	144	144	4	4	4	22500	1500	3000	129600	129600
1	25	3	4	1	1	42	1	36	36	1	1	1	5625	375	750	32400	32400
1	25	3	4	2	1	84	2	72	72	2	2	2	11250	750	1500	64800	64800
1	25	3	4	3	1	126	3	108	108	3	3	3	16875	1125	2250	97200	97200
1	25	3	4	4	1	168	4	144	144	4	4	4	22500	1500	3000	129600	129600
1	25	4	1	1	1	56	1	12	12	1	1	1	2500	0	25	14400	10800
1	25	4	1	2	1	112	2	24	24	2	2	2	5000	0	50	28800	21600
1	25	4	1	3	1	168	3	36	36	3	3	3	7500	0	75	43200	32400
1	25	4	1	4	1	224	4	48	48	4	4	4	10000	0	100	57600	43200
1	25	4	2	1	1	56	1	24	24	1	1	1	5000	100	350	28800	21600
1	25	4	2	2	1	112	2	48	48	2	2	2	10000	200	700	57600	43200
1	25	4	2	3	1	168	3	72	72	3	3	3	15000	300	1050	86400	64800
1	25	4	2	4	1	224	4	96	96	4	4	4	20000	400	1400	115200	86400
1	25	4	3	1	1	56	1	36	36	1	1	1	7500	375	975	43200	32400
1	25	4	3	2	1	112	2	72	72	2	2	2	15000	750	1950	86400	64800
1	25	4	3	3	1	168	3	108	108	3	3	3	22500	1125	2925	129600	97200
1	25	4	3	4	1	224	4	144	144	4	4	4	30000	1500	3900	172800	129600
1	25	4	4	1	1	56	1	48	48	1	1	1	10000	900	1900	57600	43200
1	25	4	4	2	1	112	2	96	96	2	2	2	20000	1800	3800	115200	86400
1	25	4	4	3	1	168	3	144	144	3	3	3	30000	2700	5700	172800	129600
1	25	4	4	4	1	224	4	192	192	4	4	4	40000	3600	7600	230400	172800
1	50	1	1	1	1	14	1	12	12	1	1	1	1250	0	50	7200	21600
1	50	1	1	2	1	28	2	24	24	2	2	2	2500	0	100	14400	43200
1	50	1	1	3	1	42	3	36	36	3	3	3	3750	0	150	21600	64800
1	50	1	1	4	1	56	4	48	48	4	4	4	5000	0	200	28800	86400
1	50	1	2	1	1	14	1	12	12	1	1	1	1250	0	50	7200	21600
1	50	1	2	2	1	28	2	24	24	2	2	2	2500	0	100	14400	43200
1	50	1	2	3	1	42	3	36	36	3	3	3	3750	0	150	21600	64800
1	50	1	2	4	1	56	4	48	48	4	4	4	5000	0	200	28800	86400
1	50	1	3	1	1	14	1	12	12	1	1	1	1250	0	50	7200	21600
1	50	1	3	2	1	28	2	24	24	2	2	2	2500	0	100	14400	43200
1	50	1	3	3	1	42	3	36	36	3	3	3	3750	0	150	21600	64800
1	50	1	3	4	1	56	4	48	48	4	4	4	5000	0	200	28800	86400
1	50	1	4	1	1	14	1	12	12	1	1	1	1250	0	50	7200	21600
1	50	1	4	2	1	28	2	24	24	2	2	2	2500	0	100	14400	43200
1	50	1	4	3	1	42	3	36	36	3	3	3	3750	0	150	21600	64800
1	50	1	4	4	1	56	4	48	48	4	4	4	5000	0	200	28800	86400
1	50	2	1	1	1	28	1	12	12	1	1	1	2500	0	50	14400	21600
1	50	2	1	2	1	56	2	24	24	2	2	2	5000	0	100	28800	43200
1	50	2	1	3	1	84	3	36	36	3	3	3	7500	0	150	43200	64800
1	50	2	1	4	1	112	4	48	48	4	4	4	10000	0	200	57600	86400
1	50	2	2	1	1	28	1	24	24	1	1	1	5000	200	400	28800	43200
1	50	2	2	2	1	56	2	48	48	2	2	2	10000	400	800	57600	86400
1	50	2	2	3	1	84	3	72	72	3	3	3	15000	600	1200	86400	129600
1	50	2	2	4	1	112	4	96	96	4	4	4	20000	800	1600	115200	172800
1	50	2	3	1	1	28	1	24	24	1	1	1	5000	200	400	28800	43200
1	50	2	3	2	1	56	2	48	48	2	2	2	10000	400	800	57600	86400
1	50	2	3	3	1	84	3	72	72	3	3	3	15000	600	1200	86400	129600
1	50	2	3	4	1	112	4	96	96	4	4	4	20000	800	1600	115200	172800
1	50	2	4	1	1	28	1	24	24	1	1	1	5000	200	400	28800	43200
1	50	2	4	2	1	56	2	48	48	2	2	2	10000	400	800	57600	86400
1	50	2	4	3	1	84	3	72	72	3	3	3	15000	600	1200	86400	129600
1	50	2	4	4	1	112	4	96	96	4	4	4	20000	800	1600	115200	172800
1	50	3	1	1	1	42	1	12	12	1	1	1	3750	0	50	21600	21600
1	50	3	1	2	1	84	2	24	24	2	2	2	7500	0	100	43200	43200
1	50	3	1	3	1	126	3	36	36	3	3	3	11250	0	150	64800	64800
1	50	3	1	4	1	168	4	48	48	4	4	4	15000	0	200	86400	86400
1	50	3	2	1	1	42	1	24	24	1	1	1	7500	200	550	43200	43200
1	50	3	2	2	1	84	2	48	48	2	2	2	15000	400	1100	86400	86400
1	50	3	2	3	1	126	3	72	72	3	3	3	22500	600	1650	129600	129600
1	50	3	2	4	1	168	4	96	96	4	4	4	30000	800	2200	172800	172800
1	50	3	3	1	1	42	1	36	36	1	1	1	11250	750	1500	64800	64800
1	50	3	3	2	1	84	2	72	72	2	2	2	22500	1500	3000	129600	129600
1	50	3	3	3	1	126	3	108	108	3	3	3	33750	2250	4500	194400	194400
1	50	3	3	4	1	168	4	144	144	4	4	4	45000	3000	6000	259200	259200
1	50	3	4	1	1	42	1	36	36	1	1	1	11250	750	1500	64800	64800
1	50	3	4	2	1	84	2	72	72	2	2	2	22500	1500	3000	129600	129600
1	50	3	4	3	1	126	3	108	108	3	3	3	33750	2250	4500	194400	194400
1	50	3	4	4	1	168	4	144	144	4	4	4	45000	3000	6000	259200	259200
1	50	4	1	1	1	56	1	12	12	1	1	1	5000	0	50	28800	21600
1	50	4	1	2	1	112	2	24	24	2	2	2	10000	0	100	57600	43200
1	50	4	1	3	1	168	3	36	36	3	3	3	15000	0	150	86400	64800
1	50	4	1	4	1	224	4	48	48	4	4	4	20000	0	200	115200	86400
1	50	4	2	1	1	56	1	24	24	1	1	1	10000	200	700	57600	43200
1	50	4	2	2	1	112	2	48	48	2	2	2	20000	400	1400	115200	86400
1	50	4	2	3	1	168	3	72	72	3	3	3	30000	600	2100	172800	129600
1	50	4	2	4	1	224	4	96	96	4	4	4	40000	800	2800	230400	172800
1	50	4	3	1	1	56	1	36	36	1	1	1	15000	750	1950	86400	64800
1	50	4	3	2	1	112	2	72	72	2	2	2	30000	1500	3900	172800	129600
1	50	4	3	3	1	168	3	108	108	3	3	3	45000	2250	5850	259200	194400
1	50	4	3	4	1	224	4	144	144	4	4	4	60000	3000	7800	345600	259200
1	50	4	4	1	1	56	1	48	48	1	1	1	20000	1800	3800	115200	86400
1	50	4	4	2	1	112	2	96	96	2	2	2	40000	3600	7600	230400	172800
1	50	4	4	3	1	168	3	144	144	3	3	3	60000	5400	11400	345600	259200
1	50	4	4	4	1	224	4	192	192	4	4	4	80000	7200	15200	460800	345600
1	6	1	1	1	1	14	1	12	12	1	1	1	150	0	6	864	2592
1	6	1	1	2	1	28	2	24	24	2	2	2	300	0	12	1728	5184
1	6	1	1	3	1	42	3	36	36	3	3	3	450	0	18	2592	7776
1	6	1	1	4	1	56	4	48	48	4	4	4	600	0	24	3456	10368
1	6	1	2	1	1	14	1	12	12	1	1	1	150	0	6	864	2592
1	6	1	2	2	1	28	2	24	24	2	2	2	300	0	12	1728	5184
1	6	1	2	3	1	42	3	36	36	3	3	3	450	0	18	2592	7776
1	6	1	2	4	1	56	4	48	48	4	4	4	600	0	24	3456	10368
1	6	1	3	1	1	14	1	12	12	1	1	1	150	0	6	864	2592
1	6	1	3	2	1	28	2	24	24	2	2	2	300	0	12	1728	5184
1	6	1	3	3	1	42	3	36	36	3	3	3	450	0	18	2592	7776
1	6	1	3	4	1	56	4	48	48	4	4	4	600	0	24	3456	10368
1	6	1	4	1	1	14	1	12	12	1	1	1	150	0	6	864	2592
1	6	1	4	2	1	28	2	24	24	2	2	2	300	0	12	1728	5184
1	6	1	4	3	1	42	3	36	36	3	3	3	450	0	18	2592	7776
1	6	1	4	4	1	56	4	48	48	4	4	4	600	0	24	3456	10368
1	6	2	1	1	1	28	1	12	12	1	1	1	300	0	6	1728	2592
1	6	2	1	2	1	56	2	24	24	2	2	2	600	0	12	3456	5184
1	6	2	1	3	1	84	3	36	36	3	3	3	900	0	18	5184	7776
1	6	2	1	4	1	112	4	48	48	4	4	4	1200	0	24	6912	10368
1	6	2	2	1	1	28	1	24	24	1	1	1	600	24	48	3456	5184
1	6	2	2	2	1	56	2	48	48	2	2	2	1200	48	96	6912	10368
1	6	2	2	3	1	84	3	72	72	3	3	3	1800	72	144	10368	15552
1	6	2	2	4	1	112	4	96	96	4	4	4	2400	96	192	13824	20736
1	6	2	3	1	1	28	1	24	24	1	1	1	600	24	48	3456	5184
1	6	2	3	2	1	56	2	48	48	2	2	2	1200	48	96	6912	10368
1	6	2	3	3	1	84	3	72	72	3	3	3	1800	72	144	10368	15552
1	6	2	3	4	1	112	4	96	96	4	4	4	2400	96	192	13824	20736
1	6	2	4	1	1	28	1	24	24	1	1	1	600	24	48	3456	5184
1	6	2	4	2	1	56	2	48	48	2	2	2	1200	48	96	6912	10368
1	6	2	4	3	1	84	3	72	72	3	3	3	1800	72	144	10368	15552
1	6	2	4	4	1	112	4	96	96	4	4	4	2400	96	192	13824	20736
1	6	3	1	1	1	42	1	12	12	1	1	1	450	0	6	2592	2592
1	6	3	1	2	1	84	2	24	24	2	2	2	900	0	12	5184	5184
1	6	3	1	3	1	126	3	36	36	3	3	3	1350	0	18	7776	7776
1	6	3	1	4	1	168	4	48	48	4	4	4	1800	0	24	10368	10368
1	6	3	2	1	1	42	1	24	24	1	1	1	900	24	66	5184	5184
1	6	3	2	2	1	84	2	48	48	2	2	2	1800	48	132	10368	10368
1	6	3	2	3	1	126	3	72	72	3	3	3	2700	72	198	15552	15552
1	6	3	2	4	1	168	4	96	96	4	4	4	3600	96	264	20736	20736
1	6	3	3	1	1	42	1	36	36	1	1	1	1350	90	180	7776	7776
1	6	3	3	2	1	84	2	72	72	2	2	2	2700	180	360	15552	15552
1	6	3	3	3	1	126	3	108	108	3	3	3	4050	270	540	23328	23328
1	6	3	3	4	1	168	4	144	144	4	4	4	5400	360	720	31104	31104
1	6	3	4	1	1	42	1	36	36	1	1	1	1350	90	180	7776	7776
1	6	3	4	2	1	84	2	72	72	2	2	2	2700	180	360	15552	15552
1	6	3	4	3	1	126	3	108	108	3	3	3	4050	270	540	23328	23328
1	6	3	4	4	1	168	4	144	144	4	4	4	5400	360	720	31104	31104
1	6	4	1	1	1	56	1	12	12	1	1	1	600	0	6	3456	2592
1	6	4	1	2	1	112	2	24	24	2	2	2	1200	0	12	6912	5184
1	6	4	1	3	1	168	3	36	36	3	3	3	1800	0	18	10368	7776
1	6	4	1	4	1	224	4	48	48	4	4	4	2400	0	24	13824	10368
1	6	4	2	1	1	56	1	24	24	1	1	1	1200	24	84	6912	5184
1	6	4	2	2	1	112	2	48	48	2	2	2	2400	48	168	13824	10368
1	6	4	2	3	1	168	3	72	72	3	3	3	3600	72	252	20736	15552
1	6	4	2	4	1	224	4	96	96	4	4	4	4800	96	336	27648	20736
1	6	4	3	1	1	56	1	36	36	1	1	1	1800	90	234	10368	7776
1	6	4	3	2	1	112	2	72	72	2	2	2	3600	180	468	20736	15552
1	6	4	3	3	1	168	3	108	108	3	3	3	5400	270	702	31104	23328
1	6	4	3	4	1	224	4	144	144	4	4	4	7200	360	936	41472	31104
1	6	4	4	1	1	56	1	48	48	1	1	1	2400	216	456	13824	10368
1	6	4	4	2	1	112	2	96	96	2	2	2	4800	432	912	27648	20736
1	6	4	4	3	1	168	3	144	144	3	3	3	7200	648	1368	41472	31104
1	6	4	4	4	1	224	4	192	192	4	4	4	9600	864	1824	55296	41472
1	75	1	1	1	1	14	1	12	12	1	1	1	1875	0	75	10800	32400
1	75	1	1	2	1	28	2	24	24	2	2	2	3750	0	150	21600	64800
1	75	1	1	3	1	42	3	36	36	3	3	3	5625	0	225	32400	97200
1	75	1	1	4	1	56	4	48	48	4	4	4	7500	0	300	43200	129600
1	75	1	2	1	1	14	1	12	12	1	1	1	1875	0	75	10800	32400
1	75	1	2	2	1	28	2	24	24	2	2	2	3750	0	150	21600	64800
1	75	1	2	3	1	42	3	36	36	3	3	3	5625	0	225	32400	97200
1	75	1	2	4	1	56	4	48	48	4	4	4	7500	0	300	43200	129600
1	75	1	3	1	1	14	1	12	12	1	1	1	1875	0	75	10800	32400
1	75	1	3	2	1	28	2	24	24	2	2	2	3750	0	150	21600	64800
1	75	1	3	3	1	42	3	36	36	3	3	3	5625	0	225	32400	97200
1	75	1	3	4	1	56	4	48	48	4	4	4	7500	0	300	43200	129600
1	75	1	4	1	1	14	1	12	12	1	1	1	1875	0	75	10800	32400
1	75	1	4	2	1	28	2	24	24	2	2	2	3750	0	150	21600	64800
1	75	1	4	3	1	42	3	36	36	3	3	3	5625	0	225	32400	97200
1	75	1	4	4	1	56	4	48	48	4	4	4	7500	0	300	43200	129600
1	75	2	1	1	1	28	1	12	12	1	1	1	3750	0	75	21600	32400
1	75	2	1	2	1	56	2	24	24	2	2	2	7500	0	150	43200	64800
1	75	2	1	3	1	84	3	36	36	3	3	3	11250	0	225	64800	97200
1	75	2	1	4	1	112	4	48	48	4	4	4	15000	0	300	86400	129600
1	75	2	2	1	1	28	1	24	24	1	1	1	7500	300	600	43200	64800
1	75	2	2	2	1	56	2	48	48	2	2	2	15000	600	1200	86400	129600
1	75	2	2	3	1	84	3	72	72	3	3	3	22500	900	1800	129600	194400
1	75	2	2	4	1	112	4	96	96	4	4	4	30000	1200	2400	172800	259200
1	75	2	3	1	1	28	1	24	24	1	1	1	7500	300	600	43200	64800
1	75	2	3	2	1	56	2	48	48	2	2	2	15000	600	1200	86400	129600
1	75	2	3	3	1	84	3	72	72	3	3	3	22500	900	1800	129600	194400
1	75	2	3	4	1	112	4	96	96	4	4	4	30000	1200	2400	172800	259200
1	75	2	4	1	1	28	1	24	24	1	1	1	7500	300	600	43200	64800
1	75	2	4	2	1	56	2	48	48	2	2	2	15000	600	1200	86400	129600
1	75	2	4	3	1	84	3	72	72	3	3	3	22500	900	1800	129600	194400
1	75	2	4	4	1	112	4	96	96	4	4	4	30000	1200	2400	172800	259200
1	75	3	1	1	1	42	1	12	12	1	1	1	5625	0	75	32400	32400
1	75	3	1	2	1	84	2	24	24	2	2	2	11250	0	150	64800	64800
1	75	3	1	3	1	126	3	36	36	3	3	3	16875	0	225	97200	97200
1	75	3	1	4	1	168	4	48	48	4	4	4	22500	0	300	129600	129600
1	75	3	2	1	1	42	1	24	24	1	1	1	11250	300	825	64800	64800
1	75	3	2	2	1	84	2	48	48	2	2	2	22500	600	1650	129600	129600
1	75	3	2	3	1	126	3	72	72	3	3	3	33750	900	2475	194400	194400
1	75	3	2	4	1	168	4	96	96	4	4	4	45000	1200	3300	259200	259200
1	75	3	3	1	1	42	1	36	36	1	1	1	16875	1125	2250	97200	97200
1	75	3	3	2	1	84	2	72	72	2	2	2	33750	2250	4500	194400	194400
1	75	3	3	3	1	126	3	108	108	3	3	3	50625	3375	6750	291600	291600
1	75	3	3	4	1	168	4	144	144	4	4	4	67500	4500	9000	388800	388800
1	75	3	4	1	1	42	1	36	36	1	1	1	16875	1125	2250	97200	97200
1	75	3	4	2	1	84	2	72	72	2	2	2	33750	2250	4500	194400	194400
1	75	3	4	3	1	126	3	108	108	3	3	3	50625	3375	6750	291600	291600
1	75	3	4	4	1	168	4	144	144	4	4	4	67500	4500	9000	388800	388800
1	75	4	1	1	1	56	1	12	12	1	1	1	7500	0	75	43200	32400
1	75	4	1	2	1	112	2	24	24	2	2	2	15000	0	150	86400	64800
1	75	4	1	3	1	168	3	36	36	3	3	3	22500	0	225	129600	97200
1	75	4	1	4	1	224	4	48	48	4	4	4	30000	0	300	172800	129600
1	75	4	2	1	1	56	1	24	24	1	1	1	15000	300	1050	86400	64800
1	75	4	2	2	1	112	2	48	48	2	2	2	30000	600	2100	172800	129600
1	75	4	2	3	1	168	3	72	72	3	3	3	45000	900	3150	259200	194400
1	75	4	2	4	1	224	4	96	96	4	4	4	60000	1200	4200	345600	259200
1	75	4	3	1	1	56	1	36	36	1	1	1	22500	1125	2925	129600	97200
1	75	4	3	2	1	112	2	72	72	2	2	2	45000	2250	5850	259200	194400
1	75	4	3	3	1	168	3	108	108	3	3	3	67500	3375	8775	388800	291600
1	75	4	3	4	1	224	4	144	144	4	4	4	90000	4500	11700	518400	388800
1	75	4	4	1	1	56	1	48	48	1	1	1	30000	2700	5700	172800	129600
1	75	4	4	2	1	112	2	96	96	2	2	2	60000	5400	11400	345600	259200
1	75	4	4	3	1	168	3	144	144	3	3	3	90000	8100	17100	518400	388800
1	75	4	4	4	1	224	4	192	192	4	4	4	120000	10800	22800	691200	518400
2	100	1	1	1	1	14	2	24	24	2	2	2	2500	0	100	14400	43200
2	100	1	1	2	1	28	2	24	24	2	2	2	5000	0	200	28800	86400
2	100	1	1	3	1	42	3	36	36	3	3	3	7500	0	300	43200	129600
2	100	1	1	4	1	56	4	48	48	4	4	4	10000	0	400	57600	172800
2	100	1	2	1	1	14	2	24	24	2	2	2	2500	0	100	14400	43200
2	100	1	2	2	1	28	2	24	24	2	2	2	5000	0	200	28800	86400
2	100	1	2	3	1	42	3	36	36	3	3	3	7500	0	300	43200	129600
2	100	1	2	4	1	56	4	48	48	4	4	4	10000	0	400	57600	172800
2	100	1	3	1	1	14	2	24	24	2	2	2	2500	0	100	14400	43200
2	100	1	3	2	1	28	2	24	24	2	2	2	5000	0	200	28800	86400
2	100	1	3	3	1	42	3	36	36	3	3	3	7500	0	300	43200	129600
2	100	1	3	4	1	56	4	48	48	4	4	4	10000	0	400	57600	172800
2	100	1	4	1	1	14	2	24	24	2	2	2	2500	0	100	14400	43200
2	100	1	4	2	1	28	2	24	24	2	2	2	5000	0	200	28800	86400
2	100	1	4	3	1	42	3	36	36	3	3	3	7500	0	300	43200	129600
2	100	1	4	4	1	56	4	48	48	4	4	4	10000	0	400	57600	172800
2	100	2	1	1	1	28	2	24	24	2	2	2	5000	0	100	28800	43200
2	100	2	1	2	1	56	2	24	24	2	2	2	10000	0	200	57600	86400
2	100	2	1	3	1	84	3	36	36	3	3	3	15000	0	300	86400	129600
2	100	2	1	4	1	112	4	48	48	4	4	4	20000	0	400	115200	172800
2	100	2	2	1	1	28	2	48	48	2	2	2	10000	400	800	57600	86400
