mapping,log_level,passed,threshold,type,kpn,platform.processor_0.type,random_seed,platform,platform.name,representation,trace,design_centering.perturbation.perturbation_type,platform.processor_1.type
"[20, 18, 41, 31, 77, 21, 78, 38, 4, 71, 41, 47]",ERROR,80.0,60014ms,center,speaker_recognition,ARM_CORTEX_A7,5,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[58, 74, 56, 46, 77, 7, 33, 47, 34, 82, 33, 67]",ERROR,80.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,5,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[32, 0, 64, 80, 23, 37, 77, 1, 33, 12, 82, 56]",ERROR,60.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,5,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[11, 6, 9, 25, 59, 38, 25, 3, 51, 43, 64, 64]",ERROR,90.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,5,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[36, 25, 71, 6, 40, 66, 38, 32, 24, 84, 37, 60]",ERROR,80.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,5,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[30, 13, 68, 54, 78, 3, 16, 58, 51, 21, 52, 39]",ERROR,80.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,5,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[58, 69, 21, 8, 12, 43, 80, 48, 17, 50, 77, 18]",ERROR,90.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,5,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[81, 15, 56, 29, 84, 56, 63, 72, 45, 25, 0, 42]",ERROR,60.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,5,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[66, 11, 82, 25, 25, 83, 67, 72, 70, 7, 15, 74]",ERROR,70.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,5,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[14, 44, 11, 70, 31, 47, 50, 46, 16, 41, 46, 22]",ERROR,80.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,5,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[19, 63, 66, 23, 52, 42, 61, 61, 46, 49, 3, 78]",ERROR,70.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,5,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[18, 15, 28, 78, 70, 68, 61, 6, 24, 70, 70, 21]",ERROR,50.0,52987ms,center,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[21, 53, 17, 20, 9, 76, 26, 53, 81, 27, 62, 41]",ERROR,70.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[6, 83, 38, 72, 9, 47, 25, 72, 7, 10, 20, 60]",ERROR,30.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[16, 55, 11, 61, 34, 27, 78, 14, 64, 66, 24, 5]",ERROR,60.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[82, 57, 48, 42, 15, 13, 33, 50, 13, 42, 71, 31]",ERROR,50.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[83, 45, 75, 24, 9, 35, 27, 70, 53, 79, 25, 43]",ERROR,30.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[36, 4, 71, 55, 34, 73, 17, 49, 38, 63, 19, 56]",ERROR,20.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[34, 81, 59, 2, 20, 53, 30, 6, 44, 19, 75, 70]",ERROR,60.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[80, 41, 12, 70, 84, 17, 46, 58, 48, 51, 41, 21]",ERROR,70.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[58, 55, 74, 16, 44, 81, 79, 22, 72, 79, 15, 75]",ERROR,50.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[19, 70, 14, 15, 24, 61, 28, 81, 46, 76, 57, 71]",ERROR,20.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[9, 73, 82, 78, 82, 62, 23, 2, 75, 79, 56, 27]",ERROR,40.0,52987ms,center,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[10, 67, 24, 72, 23, 1, 27, 25, 81, 71, 76, 81]",ERROR,50.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[37, 60, 26, 38, 83, 76, 28, 35, 10, 17, 29, 65]",ERROR,50.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[23, 25, 31, 32, 45, 72, 9, 78, 72, 8, 71, 79]",ERROR,70.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[19, 45, 78, 22, 8, 32, 1, 83, 45, 55, 39, 25]",ERROR,40.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[65, 75, 14, 64, 54, 24, 35, 44, 10, 55, 28, 39]",ERROR,60.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[69, 9, 81, 4, 36, 15, 20, 74, 26, 78, 60, 84]",ERROR,60.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[81, 47, 14, 15, 54, 46, 53, 80, 70, 38, 22, 18]",ERROR,40.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[12, 66, 13, 42, 14, 29, 27, 21, 81, 15, 43, 59]",ERROR,50.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[28, 16, 48, 22, 14, 18, 10, 62, 35, 66, 74, 30]",ERROR,50.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[70, 69, 47, 78, 32, 22, 36, 44, 54, 70, 36, 81]",ERROR,40.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[20, 18, 41, 31, 77, 21, 78, 38, 4, 71, 41, 47]",ERROR,80.0,60014ms,center,speaker_recognition,ARM_CORTEX_A7,5,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[14, 44, 11, 70, 31, 47, 50, 46, 16, 41, 46, 22]",ERROR,80.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,5,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[66, 11, 82, 25, 25, 83, 67, 72, 70, 7, 15, 74]",ERROR,80.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,5,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[32, 0, 64, 80, 23, 37, 77, 1, 33, 12, 82, 56]",ERROR,90.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,5,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[58, 69, 21, 8, 12, 43, 80, 48, 17, 50, 77, 18]",ERROR,90.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,5,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[81, 15, 56, 29, 84, 56, 63, 72, 45, 25, 0, 42]",ERROR,80.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,5,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[58, 74, 56, 46, 77, 7, 33, 47, 34, 82, 33, 67]",ERROR,70.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,5,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[11, 6, 9, 25, 59, 38, 25, 3, 51, 43, 64, 64]",ERROR,70.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,5,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[19, 63, 66, 23, 52, 42, 61, 61, 46, 49, 3, 78]",ERROR,90.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,5,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[30, 13, 68, 54, 78, 3, 16, 58, 51, 21, 52, 39]",ERROR,40.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,5,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[36, 25, 71, 6, 40, 66, 38, 32, 24, 84, 37, 60]",ERROR,90.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,5,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,representation,ARM_CORTEX_A15
"[66, 83, 5, 8, 82, 65, 48, 60, 47, 73, 29, 12]",ERROR,70.0,52987ms,center,speaker_recognition,ARM_CORTEX_A7,8,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[26, 53, 55, 38, 29, 33, 15, 34, 44, 1, 59, 78]",ERROR,60.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,8,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[78, 44, 80, 68, 0, 64, 1, 34, 46, 77, 59, 17]",ERROR,0.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,8,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[37, 62, 38, 2, 70, 18, 12, 36, 57, 37, 58, 67]",ERROR,40.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,8,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[64, 12, 30, 30, 80, 24, 52, 64, 31, 8, 64, 80]",ERROR,50.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,8,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[33, 71, 1, 53, 33, 7, 29, 7, 53, 63, 21, 67]",ERROR,20.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,8,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[29, 1, 75, 38, 34, 9, 24, 7, 59, 35, 57, 44]",ERROR,50.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,8,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[9, 45, 83, 66, 23, 18, 4, 70, 68, 40, 65, 61]",ERROR,50.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,8,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[16, 0, 66, 40, 37, 27, 38, 42, 81, 41, 39, 36]",ERROR,50.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,8,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[42, 43, 74, 28, 76, 19, 71, 46, 75, 45, 13, 48]",ERROR,60.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,8,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[9, 39, 39, 55, 14, 53, 48, 34, 29, 6, 65, 3]",ERROR,80.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,8,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[48, 68, 26, 67, 83, 23, 59, 14, 21, 73, 43, 7]",ERROR,70.0,60014ms,center,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[26, 35, 39, 6, 47, 41, 3, 13, 53, 42, 80, 39]",ERROR,80.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[60, 62, 8, 55, 56, 81, 40, 2, 57, 64, 64, 49]",ERROR,70.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[8, 31, 31, 83, 13, 29, 5, 56, 36, 32, 15, 35]",ERROR,70.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[77, 16, 40, 76, 25, 31, 83, 32, 1, 60, 70, 3]",ERROR,70.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[38, 66, 46, 17, 19, 8, 51, 45, 28, 6, 7, 78]",ERROR,70.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[63, 25, 24, 28, 13, 23, 53, 53, 64, 63, 18, 54]",ERROR,90.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[38, 21, 61, 77, 79, 79, 25, 36, 49, 21, 72, 73]",ERROR,90.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[4, 10, 80, 81, 12, 67, 33, 66, 16, 28, 0, 57]",ERROR,80.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[48, 23, 14, 57, 68, 33, 73, 47, 81, 64, 42, 26]",ERROR,80.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[12, 4, 19, 50, 36, 6, 45, 39, 61, 47, 2, 1]",ERROR,90.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[20, 6, 41, 25, 28, 61, 84, 84, 19, 62, 16, 77]",ERROR,60.0,60014ms,center,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[23, 10, 47, 76, 17, 24, 82, 42, 34, 70, 35, 65]",ERROR,70.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[76, 28, 53, 15, 65, 28, 3, 57, 52, 5, 68, 9]",ERROR,90.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[49, 58, 16, 53, 38, 57, 6, 3, 36, 20, 46, 29]",ERROR,90.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[71, 6, 1, 10, 74, 43, 7, 39, 49, 46, 79, 9]",ERROR,80.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[76, 54, 40, 75, 40, 71, 26, 57, 9, 83, 34, 72]",ERROR,70.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[57, 27, 23, 53, 58, 26, 40, 6, 84, 6, 5, 36]",ERROR,90.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[1, 4, 4, 6, 68, 72, 69, 14, 61, 68, 56, 22]",ERROR,90.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[83, 74, 61, 13, 76, 44, 78, 68, 7, 41, 35, 34]",ERROR,80.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[81, 47, 60, 43, 41, 73, 70, 31, 53, 6, 71, 4]",ERROR,70.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[53, 68, 46, 67, 79, 35, 32, 70, 76, 47, 81, 37]",ERROR,80.0,60014ms,rand,speaker_recognition,ARM_CORTEX_A7,4,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[84, 23, 35, 76, 63, 78, 78, 44, 18, 13, 45, 73]",ERROR,40.0,52987ms,center,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[63, 3, 74, 80, 58, 83, 26, 31, 8, 23, 24, 78]",ERROR,50.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[42, 57, 6, 17, 49, 26, 57, 38, 9, 42, 76, 72]",ERROR,40.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[45, 27, 41, 63, 66, 14, 18, 75, 59, 84, 32, 0]",ERROR,60.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[49, 29, 47, 61, 74, 39, 38, 83, 17, 76, 69, 66]",ERROR,70.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[78, 45, 79, 50, 80, 9, 17, 74, 71, 56, 55, 15]",ERROR,60.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[66, 74, 77, 43, 17, 42, 25, 5, 18, 15, 2, 32]",ERROR,70.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[73, 16, 14, 14, 11, 3, 3, 4, 73, 4, 13, 51]",ERROR,80.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[37, 13, 80, 70, 56, 31, 30, 24, 50, 42, 47, 79]",ERROR,50.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[12, 79, 20, 10, 60, 31, 42, 19, 26, 53, 14, 60]",ERROR,50.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[8, 37, 44, 13, 21, 57, 21, 24, 75, 59, 81, 5]",ERROR,50.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,6,mppa_coolidge,exynos,MetricSpaceEmbedding,slx_default,classic,ARM_CORTEX_A15
"[51, 69, 29, 23, 61, 7, 42, 33, 79, 49, 40, 21]",ERROR,30.0,50227ms,center,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[18, 18, 23, 24, 6, 27, 55, 30, 59, 69, 3, 59]",ERROR,40.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[28, 74, 77, 24, 79, 14, 25, 6, 29, 83, 13, 14]",ERROR,40.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[68, 55, 67, 6, 54, 30, 27, 82, 16, 77, 65, 34]",ERROR,20.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[25, 68, 38, 34, 6, 78, 73, 52, 19, 44, 15, 40]",ERROR,20.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[30, 66, 10, 41, 27, 53, 79, 82, 44, 70, 52, 24]",ERROR,10.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[27, 3, 74, 48, 17, 70, 22, 55, 40, 10, 3, 8]",ERROR,30.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[31, 3, 65, 17, 21, 62, 59, 33, 80, 31, 66, 57]",ERROR,20.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[20, 26, 59, 69, 36, 59, 38, 52, 36, 13, 1, 25]",ERROR,30.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[47, 16, 62, 39, 83, 40, 27, 40, 13, 74, 40, 62]",ERROR,50.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[42, 37, 49, 46, 29, 44, 64, 80, 14, 48, 5, 61]",ERROR,50.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,3,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[40, 68, 48, 9, 45, 1, 74, 53, 6, 19, 61, 46]",ERROR,30.0,50227ms,center,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[38, 21, 61, 77, 79, 79, 25, 36, 49, 21, 72, 73]",ERROR,20.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[8, 31, 31, 83, 13, 29, 5, 56, 36, 32, 15, 35]",ERROR,20.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[60, 62, 8, 55, 56, 81, 40, 2, 57, 64, 64, 49]",ERROR,60.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[48, 23, 14, 57, 68, 33, 73, 47, 81, 64, 42, 26]",ERROR,30.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[12, 4, 19, 50, 36, 6, 45, 39, 61, 47, 2, 1]",ERROR,40.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[63, 25, 24, 28, 13, 23, 53, 53, 64, 63, 18, 54]",ERROR,70.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[38, 66, 46, 17, 19, 8, 51, 45, 28, 6, 7, 78]",ERROR,30.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[4, 10, 80, 81, 12, 67, 33, 66, 16, 28, 0, 57]",ERROR,10.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[26, 35, 39, 6, 47, 41, 3, 13, 53, 42, 80, 39]",ERROR,30.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[77, 16, 40, 76, 25, 31, 83, 32, 1, 60, 70, 3]",ERROR,40.0,50227ms,rand,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[40, 68, 48, 9, 45, 1, 74, 53, 6, 19, 61, 46]",ERROR,60.0,52987ms,center,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[26, 35, 39, 6, 47, 41, 3, 13, 53, 42, 80, 39]",ERROR,70.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[4, 10, 80, 81, 12, 67, 33, 66, 16, 28, 0, 57]",ERROR,60.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
"[12, 4, 19, 50, 36, 6, 45, 39, 61, 47, 2, 1]",ERROR,60.0,52987ms,rand,speaker_recognition,ARM_CORTEX_A7,7,mppa_coolidge,exynos,SimpleVector,slx_default,classic,ARM_CORTEX_A15
