mapper,trace,kpn.name,processes_in_task,platform,mappings_cached,mapper.random_seed,mapper.record_statistics,log_level,tgff.directory,best_mapping_time,representation.canonical_operations,time_simulating,tgff.file,kpn,representation,time_representation,representation_init_time,mappings_evaluated
tabu_search,tgff_reader,TASK_GRAPH_1,4,designer_odroid,361,3,True,ERROR,../../../tgff/e3s-0.9,0.002751,True,0.07918000701101846,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,0.06992730899946764,0.004926212131977081,98
simulated_annealing,tgff_reader,TASK_GRAPH_5,,haec,,10,True,ERROR,../../../tgff/e3s-0.9,,True,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_4,,designer_odroid,,10,True,ERROR,../../../tgff/e3s-0.9,,True,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_8,,haec,,1,True,ERROR,../../../tgff/e3s-0.9,,True,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_1,6,haec,40,6,True,ERROR,../../../tgff/e3s-0.9,1.775099499,True,0.597262502025842,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.45254202799333143,0.18265598453581333,339
random_walk,tgff_reader,TASK_GRAPH_3,,mppa_coolidge,,5,True,ERROR,../../../tgff/e3s-0.9,,False,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_3,,haec,,6,True,ERROR,../../../tgff/e3s-0.9,,True,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_1,,mppa_coolidge,,9,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_3,,multi_cluster,,10,True,ERROR,../../../tgff/e3s-0.9,,True,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_0,5,multi_cluster,24,10,True,ERROR,../../../tgff/e3s-0.9,80.002001,True,0.04768069798956276,office-automation-mocsyn.tgff,tgff_reader,Symmetries,0.0114030360164179,0.0004332270473241806,47
tabu_search,tgff_reader,TASK_GRAPH_1,5,haec,23,7,True,ERROR,../../../tgff/e3s-0.9,1.697099999,False,0.428410539017932,consumer-mocsyn.tgff,tgff_reader,Symmetries,0.26841192399115243,0.18076107650995255,304
genetic,tgff_reader,TASK_GRAPH_8,2,mppa_coolidge,259,4,True,ERROR,../../../tgff/e3s-0.9,3.334333833,True,0.008145945997966919,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.08167433297421667,0.18261360004544258,8
tabu_search,tgff_reader,TASK_GRAPH_5,,mppa_coolidge,,7,True,ERROR,../../../tgff/e3s-0.9,,True,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_8,,haec,,8,True,ERROR,../../../tgff/e3s-0.9,,False,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_7,,mppa_coolidge,,7,True,ERROR,../../../tgff/e3s-0.9,,True,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_8,,haec,,2,True,ERROR,../../../tgff/e3s-0.9,,True,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_2,,designer_odroid,,5,True,ERROR,../../../tgff/e3s-0.9,,True,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_3,,haec,,10,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_1,5,designer_odroid,216,6,True,ERROR,../../../tgff/e3s-0.9,1.997107142,False,0.12489811298655695,consumer-mocsyn.tgff,tgff_reader,Symmetries,0.060122490003777784,0.0052886828780174255,126
tabu_search,tgff_reader,TASK_GRAPH_2,,designer_odroid,,3,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_2,,haec,,4,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_5,2,multi_cluster,940,4,True,ERROR,../../../tgff/e3s-0.9,20.0010005,True,0.0025240989962185267,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.052356093994603725,0.00039174966514110565,8
genetic,tgff_reader,TASK_GRAPH_5,,designer_odroid,,3,True,ERROR,../../../tgff/e3s-0.9,,False,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_3,5,designer_odroid,231,5,True,ERROR,../../../tgff/e3s-0.9,0.003501,False,0.15075934901324217,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,0.06924067199906858,0.004908779636025429,150
genetic,tgff_reader,TASK_GRAPH_1,4,haec,57,8,True,ERROR,../../../tgff/e3s-0.9,0.272949999,False,0.2639129329891148,networking-mocsyn.tgff,tgff_reader,Symmetries,0.1765290320108761,0.18357920832931995,215
tabu_search,tgff_reader,TASK_GRAPH_4,,haec,,7,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_8,,haec,,1,True,ERROR,../../../tgff/e3s-0.9,,True,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_4,3,mppa_coolidge,241,10,True,ERROR,../../../tgff/e3s-0.9,6.668217166,False,0.021715219008910935,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.2704919349780539,0.1838286966085434,20
random_walk,tgff_reader,TASK_GRAPH_3,,haec,,4,True,ERROR,../../../tgff/e3s-0.9,,True,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_7,,designer_odroid,,4,True,ERROR,../../../tgff/e3s-0.9,,False,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_8,,haec,,5,True,ERROR,../../../tgff/e3s-0.9,,True,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_1,4,designer_odroid,224,2,True,ERROR,../../../tgff/e3s-0.9,0.002751,False,0.04196992099059571,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,0.04813111500516243,0.004948876798152924,53
simulated_annealing,tgff_reader,TASK_GRAPH_5,,haec,,5,True,ERROR,../../../tgff/e3s-0.9,,True,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_6,,designer_odroid,,10,True,ERROR,../../../tgff/e3s-0.9,,True,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_4,,designer_odroid,,6,True,ERROR,../../../tgff/e3s-0.9,,True,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_8,,multi_cluster,,3,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_5,,designer_odroid,,5,True,ERROR,../../../tgff/e3s-0.9,,True,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_1,4,multi_cluster,0,9,True,ERROR,../../../tgff/e3s-0.9,2040.02295,True,0.29611109400000013,networking-mocsyn.tgff,tgff_reader,Symmetries,0.024472645000059856,0.00047066621482372284,300
tabu_search,tgff_reader,TASK_GRAPH_7,2,designer_odroid,798,2,True,ERROR,../../../tgff/e3s-0.9,0.0012505,False,0.0030023369909031317,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.08369576398399659,0.0051880162209272385,8
simulated_annealing,tgff_reader,TASK_GRAPH_8,2,designer_odroid,13,10,True,ERROR,../../../tgff/e3s-0.9,0.024,True,0.0008477029987261631,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.001912781001010444,0.006813559681177139,2
random_walk,tgff_reader,TASK_GRAPH_5,,multi_cluster,,3,True,ERROR,../../../tgff/e3s-0.9,,True,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_7,,haec,,10,True,ERROR,../../../tgff/e3s-0.9,,False,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_5,2,designer_odroid,12,2,True,ERROR,../../../tgff/e3s-0.9,0.001810949,True,0.0012349000026006252,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.001869761006673798,0.005356727167963982,3
tabu_search,tgff_reader,TASK_GRAPH_0,5,multi_cluster,245,7,True,ERROR,../../../tgff/e3s-0.9,80.1776,False,0.11939341299148509,office-automation-mocsyn.tgff,tgff_reader,Symmetries,0.04487328499817522,0.00039815716445446014,117
simulated_annealing,tgff_reader,TASK_GRAPH_8,,multi_cluster,,10,True,ERROR,../../../tgff/e3s-0.9,,False,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_6,,haec,,3,True,ERROR,../../../tgff/e3s-0.9,,True,,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_1,5,haec,9,7,True,ERROR,../../../tgff/e3s-0.9,1.697099999,True,0.4376465939822083,consumer-mocsyn.tgff,tgff_reader,Symmetries,0.30575513999792747,0.18283230811357498,306
random_walk,tgff_reader,TASK_GRAPH_5,,multi_cluster,,9,True,ERROR,../../../tgff/e3s-0.9,,True,,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_3,4,multi_cluster,360,1,True,ERROR,../../../tgff/e3s-0.9,60.0381,False,0.030953194996982347,networking-mocsyn.tgff,tgff_reader,Symmetries,0.036475895991316065,0.00039998628199100494,41
simulated_annealing,tgff_reader,TASK_GRAPH_1,5,designer_odroid,273,4,True,ERROR,../../../tgff/e3s-0.9,0.002501,True,0.144179342993084,consumer-mocsyn.tgff,tgff_reader,Symmetries,0.08656344502378488,0.006409963592886925,143
genetic,tgff_reader,TASK_GRAPH_4,,multi_cluster,,4,True,ERROR,../../../tgff/e3s-0.9,,False,,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_4,3,haec,103,6,True,ERROR,../../../tgff/e3s-0.9,0.0882667,False,0.15688893398692016,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.13128000103097293,0.18225008994340897,154
genetic,tgff_reader,TASK_GRAPH_2,6,multi_cluster,137,2,True,ERROR,../../../tgff/e3s-0.9,90.039755,True,0.17149737001454923,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.04467548399770749,0.0003897789865732193,139
simulated_annealing,tgff_reader,TASK_GRAPH_0,7,designer_odroid,34,4,True,ERROR,../../../tgff/e3s-0.9,3.311836397,True,0.21361233699826698,consumer-mocsyn.tgff,tgff_reader,Symmetries,0.04787789001238707,0.004999171942472458,137
random_walk,tgff_reader,TASK_GRAPH_6,,mppa_coolidge,,6,True,ERROR,../../../tgff/e3s-0.9,,False,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_1,4,haec,70,3,True,ERROR,../../../tgff/e3s-0.9,0.272949999,True,0.2314481050016184,networking-mocsyn.tgff,tgff_reader,Symmetries,0.2032265469970298,0.18205131404101849,190
simulated_annealing,tgff_reader,TASK_GRAPH_0,4,multi_cluster,12,7,True,ERROR,../../../tgff/e3s-0.9,70.005655,False,0.018017378006334184,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.004362705993116833,0.00040410272777080536,20
genetic,tgff_reader,TASK_GRAPH_7,,haec,,2,True,ERROR,../../../tgff/e3s-0.9,,True,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_7,,multi_cluster,,3,True,ERROR,../../../tgff/e3s-0.9,,False,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_4,,multi_cluster,,10,True,ERROR,../../../tgff/e3s-0.9,,True,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_7,2,multi_cluster,867,8,True,ERROR,../../../tgff/e3s-0.9,20.01655,False,0.0025470159998803865,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.04758906401548302,0.00039887428283691406,7
tabu_search,tgff_reader,TASK_GRAPH_7,,mppa_coolidge,,4,True,ERROR,../../../tgff/e3s-0.9,,True,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_5,,designer_odroid,,4,True,ERROR,../../../tgff/e3s-0.9,,True,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_3,3,mppa_coolidge,0,6,True,ERROR,../../../tgff/e3s-0.9,17.5081,False,0.45696858999999995,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.2687341290002223,0.1848575882613659,300
genetic,tgff_reader,TASK_GRAPH_0,7,multi_cluster,106,7,True,ERROR,../../../tgff/e3s-0.9,122.4676,False,0.23008264300369774,consumer-mocsyn.tgff,tgff_reader,Symmetries,0.05237892501827446,0.00039591453969478607,154
random_walk,tgff_reader,TASK_GRAPH_6,,designer_odroid,,10,True,ERROR,../../../tgff/e3s-0.9,,False,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_3,5,mppa_coolidge,209,8,True,ERROR,../../../tgff/e3s-0.9,806.669266666,False,0.09098523800093972,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,0.36400237399629987,0.1832269597798586,58
genetic,tgff_reader,TASK_GRAPH_0,1,haec,260,3,True,ERROR,../../../tgff/e3s-0.9,0.0065,False,0.0037106589988979977,networking-mocsyn.tgff,tgff_reader,Symmetries,0.015588333983032499,0.1810983493924141,6
tabu_search,tgff_reader,TASK_GRAPH_3,4,multi_cluster,338,7,True,ERROR,../../../tgff/e3s-0.9,60.0381,False,0.032318260993633885,networking-mocsyn.tgff,tgff_reader,Symmetries,0.03442135499608412,0.0004253387451171875,43
random_walk,tgff_reader,TASK_GRAPH_8,,mppa_coolidge,,10,True,ERROR,../../../tgff/e3s-0.9,,False,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_2,6,mppa_coolidge,283,3,True,ERROR,../../../tgff/e3s-0.9,1204.199921666,True,0.13566825097586843,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.4212953199821641,0.18179328367114067,74
random_walk,tgff_reader,TASK_GRAPH_1,4,multi_cluster,0,8,True,ERROR,../../../tgff/e3s-0.9,6000.02295,True,0.29494211300000006,networking-mocsyn.tgff,tgff_reader,Symmetries,0.024199970001063775,0.00046763382852077484,300
simulated_annealing,tgff_reader,TASK_GRAPH_1,,designer_odroid,,7,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_4,,multi_cluster,,4,True,ERROR,../../../tgff/e3s-0.9,,False,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_0,1,mppa_coolidge,0,9,True,ERROR,../../../tgff/e3s-0.9,0.0005065,True,0.31138112399999995,networking-mocsyn.tgff,tgff_reader,Symmetries,0.02259625799888454,0.18504181131720543,300
random_walk,tgff_reader,TASK_GRAPH_2,6,multi_cluster,0,5,True,ERROR,../../../tgff/e3s-0.9,6010.002001,True,0.46445030499999995,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.03815016299995477,0.0004644077271223068,300
tabu_search,tgff_reader,TASK_GRAPH_4,,haec,,5,True,ERROR,../../../tgff/e3s-0.9,,False,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_5,,designer_odroid,,5,True,ERROR,../../../tgff/e3s-0.9,,False,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_4,,haec,,8,True,ERROR,../../../tgff/e3s-0.9,,False,,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_7,,mppa_coolidge,,9,True,ERROR,../../../tgff/e3s-0.9,,True,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_1,,mppa_coolidge,,8,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_0,5,designer_odroid,225,10,True,ERROR,../../../tgff/e3s-0.9,0.002251,True,0.16283858098904602,office-automation-mocsyn.tgff,tgff_reader,Symmetries,0.07462502899943502,0.005031762644648552,159
genetic,tgff_reader,TASK_GRAPH_7,,designer_odroid,,6,True,ERROR,../../../tgff/e3s-0.9,,False,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_6,,mppa_coolidge,,1,True,ERROR,../../../tgff/e3s-0.9,,False,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_4,,multi_cluster,,8,True,ERROR,../../../tgff/e3s-0.9,,False,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_5,2,haec,120,2,True,ERROR,../../../tgff/e3s-0.9,0.849883333,False,0.005432318997918628,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.031133411022892687,0.18217575177550316,7
simulated_annealing,tgff_reader,TASK_GRAPH_5,,mppa_coolidge,,5,True,ERROR,../../../tgff/e3s-0.9,,True,,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_7,,haec,,4,True,ERROR,../../../tgff/e3s-0.9,,True,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_8,2,mppa_coolidge,256,3,True,ERROR,../../../tgff/e3s-0.9,3.334383333,False,0.008049518994084792,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.21400548597375746,0.18401506729424,8
simulated_annealing,tgff_reader,TASK_GRAPH_3,,mppa_coolidge,,1,True,ERROR,../../../tgff/e3s-0.9,,True,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_1,6,designer_odroid,0,1,True,ERROR,../../../tgff/e3s-0.9,0.005788085,False,0.4734300580000003,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.06207177000032971,0.006433239206671715,300
simulated_annealing,tgff_reader,TASK_GRAPH_0,6,mppa_coolidge,1239,9,True,ERROR,../../../tgff/e3s-0.9,16.669879165,True,0.37190952700439084,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,1.750682168010826,0.18405884131789207,210
simulated_annealing,tgff_reader,TASK_GRAPH_2,4,mppa_coolidge,5070,6,True,ERROR,../../../tgff/e3s-0.9,406.668789166,False,0.10536449599749176,networking-mocsyn.tgff,tgff_reader,Symmetries,3.946616995957811,0.18508712016046047,78
tabu_search,tgff_reader,TASK_GRAPH_2,,mppa_coolidge,,9,True,ERROR,../../../tgff/e3s-0.9,,False,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_7,,multi_cluster,,4,True,ERROR,../../../tgff/e3s-0.9,,False,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_6,,mppa_coolidge,,4,True,ERROR,../../../tgff/e3s-0.9,,True,,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_3,3,designer_odroid,244,3,True,ERROR,../../../tgff/e3s-0.9,0.002001,True,0.011439789992437,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.03641971900651697,0.0049943141639232635,20
tabu_search,tgff_reader,TASK_GRAPH_6,2,haec,532,1,True,ERROR,../../../tgff/e3s-0.9,0.044327783,True,0.03708533900498878,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.17897496702789795,0.18253950215876102,47
random_walk,tgff_reader,TASK_GRAPH_0,4,designer_odroid,0,2,True,ERROR,../../../tgff/e3s-0.9,0.007032585,False,0.33989743000000006,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.047964132001652615,0.00636642798781395,300
tabu_search,tgff_reader,TASK_GRAPH_8,,haec,,1,True,ERROR,../../../tgff/e3s-0.9,,False,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_3,4,haec,74,1,True,ERROR,../../../tgff/e3s-0.9,0.288099999,False,0.220847127993693,networking-mocsyn.tgff,tgff_reader,Symmetries,0.1819783819883014,0.18321705795824528,185
random_walk,tgff_reader,TASK_GRAPH_3,3,multi_cluster,0,10,True,ERROR,../../../tgff/e3s-0.9,2020.001501,True,0.2119560750000004,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.019487056000798475,0.00046768225729465485,300
tabu_search,tgff_reader,TASK_GRAPH_2,6,haec,11,9,True,ERROR,../../../tgff/e3s-0.9,1.073088349,True,0.5667016330116894,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.40983833800419234,0.18022004328668118,342
genetic,tgff_reader,TASK_GRAPH_5,,designer_odroid,,5,True,ERROR,../../../tgff/e3s-0.9,,False,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_2,,multi_cluster,,8,True,ERROR,../../../tgff/e3s-0.9,,False,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_8,2,designer_odroid,26,9,True,ERROR,../../../tgff/e3s-0.9,0.0012505,True,0.0022765099929529242,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.004046630994707812,0.005220923572778702,6
simulated_annealing,tgff_reader,TASK_GRAPH_5,2,mppa_coolidge,2559,7,True,ERROR,../../../tgff/e3s-0.9,400.0010005,False,0.003601507003622828,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.8852998829461285,0.18328269943594933,4
simulated_annealing,tgff_reader,TASK_GRAPH_0,4,mppa_coolidge,7641,4,True,ERROR,../../../tgff/e3s-0.9,409.168822666,True,0.2081488420299138,telecom-mocsyn.tgff,tgff_reader,Symmetries,6.950851076955587,0.18344621732831,140
random_walk,tgff_reader,TASK_GRAPH_8,,designer_odroid,,3,True,ERROR,../../../tgff/e3s-0.9,,False,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_5,,mppa_coolidge,,10,True,ERROR,../../../tgff/e3s-0.9,,True,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_7,,designer_odroid,,7,True,ERROR,../../../tgff/e3s-0.9,,True,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_5,,mppa_coolidge,,1,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_1,4,designer_odroid,217,5,True,ERROR,../../../tgff/e3s-0.9,0.033857142,True,0.039933232988914824,networking-mocsyn.tgff,tgff_reader,Symmetries,0.04494935200455075,0.005085499957203865,52
random_walk,tgff_reader,TASK_GRAPH_1,4,designer_odroid,0,5,True,ERROR,../../../tgff/e3s-0.9,2.250963912,False,0.3014855900000001,networking-mocsyn.tgff,tgff_reader,Symmetries,0.04160832799971104,0.005988230928778648,300
tabu_search,tgff_reader,TASK_GRAPH_5,,haec,,3,True,ERROR,../../../tgff/e3s-0.9,,False,,auto-indust-mocsyn.tgff,tgff_reader,Symmetries,,,
genetic,tgff_reader,TASK_GRAPH_4,3,multi_cluster,265,1,True,ERROR,../../../tgff/e3s-0.9,40.001501,False,0.0054812689959362615,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.02235149099578848,0.0004118978977203369,10
random_walk,tgff_reader,TASK_GRAPH_0,5,multi_cluster,0,4,True,ERROR,../../../tgff/e3s-0.9,3050.1776,False,0.3926628059999999,office-automation-mocsyn.tgff,tgff_reader,Symmetries,0.03380862300036824,0.0004630163311958313,300
random_walk,tgff_reader,TASK_GRAPH_8,,haec,,9,True,ERROR,../../../tgff/e3s-0.9,,True,,networking-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_1,6,multi_cluster,190,2,True,ERROR,../../../tgff/e3s-0.9,90.002501,False,0.3037611509753333,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.0616165230057959,0.0003608930855989456,246
genetic,tgff_reader,TASK_GRAPH_0,1,multi_cluster,270,6,True,ERROR,../../../tgff/e3s-0.9,0.0005065,True,0.0001821329988160869,networking-mocsyn.tgff,tgff_reader,Symmetries,0.009216157979608397,0.0004227645695209503,1
genetic,tgff_reader,TASK_GRAPH_3,3,haec,113,1,True,ERROR,../../../tgff/e3s-0.9,0.0747667,False,0.145361103968753,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.13441732202772982,0.1810786221176386,145
genetic,tgff_reader,TASK_GRAPH_4,,designer_odroid,,7,True,ERROR,../../../tgff/e3s-0.9,,True,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
tabu_search,tgff_reader,TASK_GRAPH_7,,multi_cluster,,7,True,ERROR,../../../tgff/e3s-0.9,,True,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
simulated_annealing,tgff_reader,TASK_GRAPH_8,2,designer_odroid,13,3,True,ERROR,../../../tgff/e3s-0.9,0.001810949,True,0.0009115770008065738,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.001866481004981324,0.005236782133579254,2
simulated_annealing,tgff_reader,TASK_GRAPH_6,,designer_odroid,,9,True,ERROR,../../../tgff/e3s-0.9,,False,,office-automation-mocsyn.tgff,tgff_reader,Symmetries,,,
random_walk,tgff_reader,TASK_GRAPH_6,2,mppa_coolidge,0,6,True,ERROR,../../../tgff/e3s-0.9,400.0010005,False,0.37221206500000015,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.21128214299824322,0.1867146883159876,300
simulated_annealing,tgff_reader,TASK_GRAPH_8,2,multi_cluster,8,2,True,ERROR,../../../tgff/e3s-0.9,20.01655,True,0.0010782649987959303,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.0008747980027692392,0.00041683390736579895,3
genetic,tgff_reader,TASK_GRAPH_7,2,multi_cluster,261,9,True,ERROR,../../../tgff/e3s-0.9,20.0010005,True,0.0010552679996180814,telecom-mocsyn.tgff,tgff_reader,Symmetries,0.01597192002009251,0.00040590763092041016,3
genetic,tgff_reader,TASK_GRAPH_0,1,multi_cluster,265,5,True,ERROR,../../../tgff/e3s-0.9,0.0005065,False,0.00018077800086757634,networking-mocsyn.tgff,tgff_reader,Symmetries,0.009166198016828275,0.0014781318604946136,1
simulated_annealing,tgff_reader,TASK_GRAPH_7,,mppa_coolidge,,7,True,ERROR,../../../tgff/e3s-0.9,,True,,consumer-mocsyn.tgff,tgff_reader,Symmetries,,,
