platform.processor_1.type,log_level,trace,kpn,mapper,platform.name,representation,platform,estimated_total_time,best_mapping_time,platform.processor_0.type,mapper.random_seed
ARM_CORTEX_A15,ERROR,slx_default,hog,tabu_search,exynos,SymmetryEmbedding,mppa_coolidge,622.9387209415436,7971.335503325,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,simulated_annealing,exynos,Symmetries,mppa_coolidge,384.97310519218445,40045.676585823,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,simulated_annealing,exynos,Symmetries,exynos,46.599610805511475,19.760733854,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,gradient_descent,exynos,Symmetries,exynos,3.063976287841797,33.925730857,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,simulated_annealing,exynos,SimpleVector,mppa_coolidge,152.00679659843445,4034.587406663,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,genetic,exynos,SimpleVector,mppa_coolidge,4.547965049743652,5408.983760333,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,genetic,exynos,MetricSpaceEmbedding,exynos,38.983508586883545,21.156328627,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,simulated_annealing,exynos,MetricSpaceEmbedding,exynos,44.11164450645447,36.877529713,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,gradient_descent,exynos,MetricSpaceEmbedding,mppa_coolidge,256.77780985832214,372.701541635,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,hog,gradient_descent,exynos,SymmetryEmbedding,mppa_coolidge,1261.7329251766205,2729.396304609,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,gradient_descent,exynos,SymmetryEmbedding,exynos,125.38293933868408,37.018096073,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,random_walk,exynos,MetricSpaceEmbedding,exynos,8.475944757461548,19.872542199,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,hog,genetic,exynos,SimpleVector,exynos,8.119938373565674,588.969838126,ARM_CORTEX_A7,5
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,gradient_descent,exynos,SimpleVector,mppa_coolidge,15.803884744644165,1886.43381166,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,tabu_search,exynos,SymmetryEmbedding,exynos,7.091940402984619,38.582137355,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,random_walk,exynos,SymmetryEmbedding,exynos,2.127983331680298,18.815959651,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,hog,tabu_search,exynos,SymmetryEmbedding,mppa_coolidge,615.5711236000061,8130.596391997,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,hog,simulated_annealing,exynos,Symmetries,mppa_coolidge,81.39531683921814,8008.039517317,ARM_CORTEX_A7,5
ARM_CORTEX_A15,ERROR,slx_default,hog,simulated_annealing,exynos,MetricSpaceEmbedding,mppa_coolidge,971.4337742328644,6506.491142,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,hog,genetic,exynos,Symmetries,mppa_coolidge,6.007955551147461,7393.860832166,ARM_CORTEX_A7,5
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,genetic,exynos,SymmetryEmbedding,exynos,14.303892850875854,20.279509,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,gradient_descent,exynos,SimpleVector,mppa_coolidge,15.76390552520752,193.341247322,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,tabu_search,exynos,SimpleVector,exynos,36.147688150405884,18.909811532,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,genetic,exynos,MetricSpaceEmbedding,mppa_coolidge,56.05956840515137,4236.458680663,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,genetic,exynos,MetricSpaceEmbedding,exynos,13.83989691734314,21.4134415,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,hog,tabu_search,exynos,SimpleVector,exynos,15.423842430114746,547.87754189,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,genetic,exynos,Symmetries,mppa_coolidge,18.731849431991577,28412.709622333,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,random_walk,exynos,SimpleVector,mppa_coolidge,9.015923738479614,30415.222328634,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,random_walk,exynos,Symmetries,mppa_coolidge,4.263965845108032,7816.372543833,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,gradient_descent,exynos,SimpleVector,exynos,5.555956840515137,36.505991,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,hog,random_walk,exynos,MetricSpaceEmbedding,exynos,4.483966112136841,508.063037194,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,hog,gradient_descent,exynos,MetricSpaceEmbedding,mppa_coolidge,623.6924088001251,2729.396304609,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,gradient_descent,exynos,MetricSpaceEmbedding,mppa_coolidge,257.7301073074341,372.701541635,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,random_walk,exynos,SimpleVector,exynos,1.9279849529266357,27.080714019,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,hog,simulated_annealing,exynos,MetricSpaceEmbedding,mppa_coolidge,1109.4107775688171,7502.117662665,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,tabu_search,exynos,MetricSpaceEmbedding,mppa_coolidge,45.24763798713684,30555.346432785,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,gradient_descent,exynos,Symmetries,exynos,22.807800769805908,32.332015749,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,random_walk,exynos,MetricSpaceEmbedding,exynos,8.503945112228394,22.291387885,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,genetic,exynos,SimpleVector,mppa_coolidge,20.47184181213379,30855.962507785,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,gradient_descent,exynos,SymmetryEmbedding,exynos,135.99886894226074,31.314490054,ARM_CORTEX_A7,5
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,tabu_search,exynos,MetricSpaceEmbedding,mppa_coolidge,13.939890384674072,5131.106570666,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,gradient_descent,exynos,SymmetryEmbedding,mppa_coolidge,1604.0557699203491,1988.011599592,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,tabu_search,exynos,Symmetries,exynos,6.459945201873779,19.858110357,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,gradient_descent,exynos,SymmetryEmbedding,exynos,125.35496139526367,36.403559941,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,tabu_search,exynos,SymmetryEmbedding,mppa_coolidge,637.7163238525391,28174.283625467,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,random_walk,exynos,SymmetryEmbedding,exynos,8.903939723968506,19.872542199,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,random_walk,exynos,MetricSpaceEmbedding,exynos,1.8799853324890137,19.284069013,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,hog,simulated_annealing,exynos,SymmetryEmbedding,mppa_coolidge,1823.279645204544,7690.095335316,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,simulated_annealing,exynos,Symmetries,exynos,37.22769021987915,18.387404084,ARM_CORTEX_A7,5
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,genetic,exynos,SimpleVector,mppa_coolidge,16.66787052154541,526.487835942,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,random_walk,exynos,MetricSpaceEmbedding,exynos,8.427945375442505,21.204210399,ARM_CORTEX_A7,5
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,tabu_search,exynos,SimpleVector,mppa_coolidge,23.10381817817688,50217.091164666,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,simulated_annealing,exynos,SimpleVector,exynos,5.739952087402344,18.736833572,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,tabu_search,exynos,MetricSpaceEmbedding,mppa_coolidge,12.70390009880066,4934.513930999,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,tabu_search,exynos,MetricSpaceEmbedding,exynos,6.031954526901245,38.582137355,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,hog,genetic,exynos,Symmetries,mppa_coolidge,6.639950752258301,669.9466293,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,gradient_descent,exynos,MetricSpaceEmbedding,mppa_coolidge,1029.6436603069305,1988.011599592,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,hog,tabu_search,exynos,MetricSpaceEmbedding,mppa_coolidge,23.363816022872925,7835.11516183,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,genetic,exynos,MetricSpaceEmbedding,exynos,37.455581188201904,22.77733175,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,genetic,exynos,SimpleVector,mppa_coolidge,4.33596658706665,5408.983418333,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,random_walk,exynos,SimpleVector,exynos,8.055949449539185,22.291387885,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,hog,gradient_descent,exynos,MetricSpaceEmbedding,mppa_coolidge,616.5722427368164,2729.396304609,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,genetic,exynos,Symmetries,exynos,16.415831804275513,30.885544252,ARM_CORTEX_A7,5
ARM_CORTEX_A15,ERROR,slx_default,hog,gradient_descent,exynos,Symmetries,exynos,14.55588173866272,713.638384617,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,tabu_search,exynos,MetricSpaceEmbedding,exynos,29.483757972717285,30.912494766,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,hog,simulated_annealing,exynos,SimpleVector,exynos,18.235836505889893,573.1022905,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,simulated_annealing,exynos,MetricSpaceEmbedding,exynos,86.22724986076355,33.365078551,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,genetic,exynos,Symmetries,mppa_coolidge,16.691865921020508,20524.939874973,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,gradient_descent,exynos,SimpleVector,mppa_coolidge,63.431225299835205,625.878433592,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,simulated_annealing,exynos,Symmetries,mppa_coolidge,24.17180585861206,3826.825605829,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,tabu_search,exynos,SimpleVector,mppa_coolidge,6.811946630477905,7803.991078,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,tabu_search,exynos,SymmetryEmbedding,mppa_coolidge,633.7550156116486,30753.679766118,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,hog,random_walk,exynos,MetricSpaceEmbedding,exynos,4.279967784881592,588.613638626,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,tabu_search,exynos,SymmetryEmbedding,exynos,7.263939142227173,19.792893643,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,tabu_search,exynos,SimpleVector,mppa_coolidge,6.98394513130188,4137.414969996,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,tabu_search,exynos,Symmetries,exynos,7.343942403793335,18.733034858,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,simulated_annealing,exynos,SymmetryEmbedding,mppa_coolidge,1484.0001089572906,3842.847262329,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,simulated_annealing,exynos,Symmetries,mppa_coolidge,578.6553492546082,23308.718325952,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,hog,simulated_annealing,exynos,SimpleVector,mppa_coolidge,86.32332038879395,10565.928668655,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,tabu_search,exynos,SymmetryEmbedding,mppa_coolidge,608.4432618618011,4240.273739329,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,tabu_search,exynos,Symmetries,exynos,41.85965967178345,20.884731188,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,hog,random_walk,exynos,SymmetryEmbedding,exynos,4.623964548110962,626.02719165,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,hog,tabu_search,exynos,SimpleVector,mppa_coolidge,8.231935262680054,13814.057355664,ARM_CORTEX_A7,5
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,gradient_descent,exynos,MetricSpaceEmbedding,exynos,22.57982563972473,33.8481755,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,genetic,exynos,Symmetries,mppa_coolidge,4.475963830947876,3894.974509326,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,hog,tabu_search,exynos,MetricSpaceEmbedding,exynos,16.959836959838867,695.22478007,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,hog,genetic,exynos,SymmetryEmbedding,mppa_coolidge,691.7827796936035,4582.883333995,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,random_walk,exynos,SymmetryEmbedding,mppa_coolidge,610.5791249275208,4313.009001496,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,simulated_annealing,exynos,SimpleVector,mppa_coolidge,13.899889945983887,4139.439903996,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,gradient_descent,exynos,SymmetryEmbedding,exynos,19.515849590301514,33.852894143,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,genetic,exynos,SimpleVector,mppa_coolidge,18.67185640335083,27315.816172999,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,random_walk,exynos,SymmetryEmbedding,mppa_coolidge,,30415.222328634,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,hog,simulated_annealing,exynos,SymmetryEmbedding,exynos,47.63561773300171,695.224763284,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,hog,random_walk,exynos,MetricSpaceEmbedding,mppa_coolidge,6.743953466415405,10521.862429834,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,genetic,exynos,SymmetryEmbedding,exynos,14.179893970489502,19.036037858,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,random_walk,exynos,Symmetries,exynos,1.759986162185669,20.295846578,ARM_CORTEX_A7,5
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,simulated_annealing,exynos,Symmetries,mppa_coolidge,25.34779644012451,7015.591032332,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,hog,random_walk,exynos,SimpleVector,mppa_coolidge,5.707960844039917,8513.490941,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,hog,simulated_annealing,exynos,SimpleVector,mppa_coolidge,89.81524777412415,9760.192429821,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,genetic,exynos,SymmetryEmbedding,mppa_coolidge,701.4140202999115,30752.898908118,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,simulated_annealing,exynos,MetricSpaceEmbedding,mppa_coolidge,3054.837829351425,26815.805664999,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,simulated_annealing,exynos,MetricSpaceEmbedding,mppa_coolidge,1036.925259590149,23612.710097285,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,hog,gradient_descent,exynos,MetricSpaceEmbedding,mppa_coolidge,620.8391122817993,2729.396304609,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,random_walk,exynos,SymmetryEmbedding,mppa_coolidge,601.1630859375,4137.853237333,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,hog,genetic,exynos,MetricSpaceEmbedding,exynos,22.947824954986572,695.224940641,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,hog,genetic,exynos,Symmetries,exynos,8.499934673309326,575.047556143,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,tabu_search,exynos,Symmetries,exynos,8.139938592910767,19.035551572,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,hog,genetic,exynos,SimpleVector,exynos,8.543935298919678,573.1016425,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,random_walk,exynos,SimpleVector,mppa_coolidge,10.339912414550781,68076.707913024,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,random_walk,exynos,MetricSpaceEmbedding,mppa_coolidge,4.8559606075286865,4313.009001496,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,gradient_descent,exynos,SymmetryEmbedding,mppa_coolidge,874.0330336093903,372.701541635,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,hog,simulated_annealing,exynos,SymmetryEmbedding,exynos,10.39191222190857,721.01803818,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,genetic,exynos,SimpleVector,exynos,18.427865982055664,22.082388099,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,tabu_search,exynos,SimpleVector,exynos,5.59595799446106,19.793380643,ARM_CORTEX_A7,5
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,gradient_descent,exynos,SymmetryEmbedding,mppa_coolidge,1655.8161416053772,1988.011599592,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,random_walk,exynos,Symmetries,exynos,8.683942794799805,22.807075042,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,genetic,exynos,Symmetries,exynos,16.67182469367981,30.324660157,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,simulated_annealing,exynos,SimpleVector,exynos,3.6199698448181152,19.8569895,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,genetic,exynos,MetricSpaceEmbedding,mppa_coolidge,54.65155005455017,189.012199815,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,random_walk,exynos,MetricSpaceEmbedding,mppa_coolidge,4.943960189819336,7424.526691166,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,hog,simulated_annealing,exynos,Symmetries,mppa_coolidge,40.65966296195984,8828.049840659,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,hog,tabu_search,exynos,Symmetries,mppa_coolidge,4.143967151641846,10668.106229991,ARM_CORTEX_A7,5
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,gradient_descent,exynos,SimpleVector,exynos,4.431965589523315,19.062034429,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,simulated_annealing,exynos,SymmetryEmbedding,mppa_coolidge,4232.496842384338,27509.972331666,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,random_walk,exynos,MetricSpaceEmbedding,exynos,1.9079852104187012,27.132017069,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,tabu_search,exynos,MetricSpaceEmbedding,exynos,28.819759130477905,32.239115945,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,hog,tabu_search,exynos,Symmetries,exynos,14.803858757019043,575.007914771,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,hog,tabu_search,exynos,Symmetries,mppa_coolidge,5.923953294754028,8868.434076157,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,hog,simulated_annealing,exynos,MetricSpaceEmbedding,exynos,135.03085160255432,682.250515522,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,simulated_annealing,exynos,Symmetries,exynos,21.551820755004883,21.957180957,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,simulated_annealing,exynos,Symmetries,mppa_coolidge,66.4474663734436,5325.285710166,ARM_CORTEX_A7,5
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,tabu_search,exynos,SimpleVector,exynos,7.483943939208984,18.733034858,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,genetic,exynos,SymmetryEmbedding,mppa_coolidge,694.8858158588409,1629.627088493,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,hog,genetic,exynos,MetricSpaceEmbedding,exynos,25.035808324813843,573.986043926,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,gradient_descent,exynos,Symmetries,mppa_coolidge,3.5879714488983154,231.310645978,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,genetic,exynos,Symmetries,exynos,3.9919700622558594,18.799905858,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,simulated_annealing,exynos,SymmetryEmbedding,mppa_coolidge,5196.829923152924,27207.865204666,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,tabu_search,exynos,Symmetries,mppa_coolidge,30.199756622314453,22816.985252615,ARM_CORTEX_A7,5
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,simulated_annealing,exynos,Symmetries,mppa_coolidge,20.49983549118042,7511.120745166,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,gradient_descent,exynos,Symmetries,mppa_coolidge,3.3119735717773438,231.310645978,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,simulated_annealing,exynos,Symmetries,exynos,5.303957939147949,18.736833572,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,hog,simulated_annealing,exynos,MetricSpaceEmbedding,exynos,128.60289406776428,695.22478007,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,gradient_descent,exynos,MetricSpaceEmbedding,exynos,24.031814336776733,36.196922,ARM_CORTEX_A7,5
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,genetic,exynos,Symmetries,mppa_coolidge,4.927960157394409,128.863640329,ARM_CORTEX_A7,10
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,random_walk,exynos,SymmetryEmbedding,exynos,2.0879838466644287,20.758559,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,random_walk,exynos,SymmetryEmbedding,mppa_coolidge,606.7959518432617,29558.586975558,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,simulated_annealing,exynos,Symmetries,mppa_coolidge,783.7361841201782,27016.699722998,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,genetic,exynos,SimpleVector,exynos,3.3239753246307373,19.796629,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,hog,gradient_descent,exynos,SimpleVector,mppa_coolidge,31.77174687385559,3997.520037466,ARM_CORTEX_A7,5
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,random_walk,exynos,Symmetries,exynos,1.803985834121704,27.132017069,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,genetic,exynos,SimpleVector,mppa_coolidge,4.919962167739868,4137.415311996,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,tabu_search,exynos,Symmetries,mppa_coolidge,12.783897161483765,35219.614193133,ARM_CORTEX_A7,1
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,simulated_annealing,exynos,MetricSpaceEmbedding,mppa_coolidge,800.665652513504,3733.778252163,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,hog,tabu_search,exynos,SimpleVector,mppa_coolidge,9.835922718048096,10946.910091325,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,simulated_annealing,exynos,SimpleVector,exynos,7.079941034317017,19.7973,ARM_CORTEX_A7,8
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,tabu_search,exynos,SymmetryEmbedding,exynos,35.443625926971436,30.992233409,ARM_CORTEX_A7,5
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,genetic,exynos,SymmetryEmbedding,exynos,14.651890277862549,21.9005355,ARM_CORTEX_A7,9
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,gradient_descent,exynos,MetricSpaceEmbedding,mppa_coolidge,1049.7904558181763,1988.011599592,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,hog,genetic,exynos,SymmetryEmbedding,mppa_coolidge,679.2186148166656,8491.821495991,ARM_CORTEX_A7,7
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,genetic,exynos,Symmetries,mppa_coolidge,4.583962917327881,78.305222659,ARM_CORTEX_A7,2
ARM_CORTEX_A15,ERROR,slx_default,hog,gradient_descent,exynos,SymmetryEmbedding,mppa_coolidge,1259.0919253826141,2729.396304609,ARM_CORTEX_A7,3
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,simulated_annealing,exynos,MetricSpaceEmbedding,exynos,81.51930236816406,30.84952906,ARM_CORTEX_A7,4
ARM_CORTEX_A15,ERROR,slx_default,speaker_recognition,gradient_descent,exynos,MetricSpaceEmbedding,mppa_coolidge,1041.9531338214874,1988.011599592,ARM_CORTEX_A7,5
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,tabu_search,exynos,SimpleVector,exynos,8.751934289932251,18.736833572,ARM_CORTEX_A7,6
ARM_CORTEX_A15,ERROR,slx_default,audio_filter,random_walk,exynos,SimpleVector,exynos,1.859985589981079,28.445553639,ARM_CORTEX_A7,1
