name,principal_component_1
https-api-github-com-repos-ddantas-visiongl-git-blobs-443fa70eacc06ffefd05ff2fada637727e1d71e0.cl-A,0.045980769
https-api-github-com-repos-Gladdy-EasyOpenCL-git-blobs-817a83618fcdffbcd5a8c898127a19df2409cde9.cl-A,-0.11577188
https-api-github-com-repos-jeapostrophe-opencl-git-blobs-bcf6e7db12b66aa6d55665edae5fe4319416deed.cl-A,-0.203137768
https-api-github-com-repos-pathscale-rodinia-git-blobs-29c2c831d82ebc2766b18fe250320348c109b2e4.cl-A,-0.102152453
https-api-github-com-repos-YaccConstructor-Brahma-FSharp-git-blobs-3e785435b86f745957828816c9d38d21f75d4ed6.cl-A,-0.102254066
https-api-github-com-repos-WenhaoZhang-OpenCLInAction-git-blobs-90b3bbf496063fbdc27519340934fbd7330306c4.cl-A,-0.127974375
https-api-github-com-repos-eholk-opencl-stress-git-blobs-2e54989cca212bb3209c5db66e390ff7aebc55ce.cl-A,-0.10238955
https-api-github-com-repos-lifengliu-GPGPU-on-Hadoop-git-blobs-a5de65489a2ee48dff8db8b41f6a3436e3c49442.cl-A,-0.089763138
https-api-github-com-repos-HSAFoundation-HSA-Debugger-GDB-Source-AMD-git-blobs-69d0b9c9fa7531a7e907dd30af4ddfd19c5b6e67.cl-A,-0.318791759
https-api-github-com-repos-caoyilun-project-git-blobs-c65f899b79efa746dc4e517be147381b618eceb5.cl-A,0.240439484
https-api-github-com-repos-HSAFoundation-HSA-Debugger-GDB-Source-AMD-git-blobs-d1c0ef5d494cc5f3db64f7652aa500fac3a01fa8.cl-A,-0.351307979
https-api-github-com-repos-cjld-adventures_in_opencl-git-blobs-32fd4dd4990879439bbb14c9e27a63b00cc6cdf5.cl-G,-0.414965142
https-api-github-com-repos-fakenmc-cf4ocl-git-blobs-a89c3a7250e39cb3186fb4d9c3bdbcfb44e24905.cl-A,-0.077453421
https-api-github-com-repos-nivertech-adventures_in_opencl-git-blobs-cec42f556511fadb11016c3c8ad349adc84be521.cl-A,-0.141385679
https-api-github-com-repos-kuflex-MorphOpenCL-git-blobs-258ff9e98f408bb919774dcb2022c4e004b5098a.cl-B,-0.107100888
https-api-github-com-repos-GabrieleCocco-APUBenchmarks-git-blobs-6d12aa09eaad4ce91c0ba237b15d26f2edce133d.cl-E,-0.40301118
https-api-github-com-repos-freedesktop-unofficial-mirror-beignet-git-blobs-762de2b3ece4caef650307550e8674e5b4a0cbda.cl-A,-0.102479873
https-api-github-com-repos-freedesktop-unofficial-mirror-beignet-git-blobs-e20a76ff9b95cb3bb529ad8d7a80e1da313886e1.cl-D,-0.240854454
https-api-github-com-repos-mhorga-GEGL-OpenCL-git-blobs-ada7ecf7fa508a262e4fe00a60fa2ee877b18805.cl-A,-0.222314938
https-api-github-com-repos-caoyilun-project-git-blobs-ae43ec605cf18b452aadd9b5e028d83090b7967e.cl-A,-0.318791759
https-api-github-com-repos-clockfort-amd-app-sdk-fixes-git-blobs-9bcb0ddd4461c876477c56c2bc1ea8807cd5035a.cl-A,-0.083759711
https-api-github-com-repos-CL2QCD-cl2qcd-git-blobs-d7b3d64017b65cfc40679c5cb18dfc9fa92e304a.cl-A,-0.304365947
https-api-github-com-repos-mc-imperial-gpuverify-git-blobs-6b78e7031a0bba0d6ab26360fc9740b1f7d91129.cl-A,-0.309645818
https-api-github-com-repos-freedesktop-unofficial-mirror-beignet-git-blobs-f94c5c30dc816c69caacc0ffd5ff836a08797ea7.cl-A,-0.318791759
https-api-github-com-repos-Quadra-H-QH-GPU-git-blobs-d63f05469fa08fb61d0ece9503b5d0bd063e061e.cl-A,-0.091926652
https-api-github-com-repos-OpenCL-GEGL-OpenCL-git-blobs-68cec6312b0807246acbc76e652a10cc4c4472dd.cl-A,-0.518326198
https-api-github-com-repos-InfiniteSearchSpace-PyCl-Convergence-git-blobs-cd6639615f6bc156a6801c750acb2e245126b148.cl-B,0.009117454
https-api-github-com-repos-al13n321-rayt-git-blobs-ecca97e278b6cd1e2f89185a371c6a44dec7a7ee.cl-A,0.100482092
https-api-github-com-repos-Polytonic-Chlorine-git-blobs-a6bc21aa7bf399ff1428d6ac0650b0175b733600.cl-B,-0.089809711
https-api-github-com-repos-karrenberg-wfvopencl-benchmarks-git-blobs-4ea0bc74045be49146768349da98d620b6adad84.cl-A,-0.065048018
https-api-github-com-repos-karrenberg-wfvopencl-benchmarks-git-blobs-d0252a6e934f1893d980756d3683cc404dacccb1.cl-A,-0.106701711
https-api-github-com-repos-GabrieleCocco-APUBenchmarks-git-blobs-6d12aa09eaad4ce91c0ba237b15d26f2edce133d.cl-B,-0.42265267
https-api-github-com-repos-karrenberg-wfvopencl-git-blobs-d48e31526927989711c8ee4077db50988ce5e526.cl-A,-0.311054154
https-api-github-com-repos-Tal500-bullet3-git-blobs-ded4796d337d9328a84024d4f2cdba4394384e10.cl-D,-0.102186324
https-api-github-com-repos-antonklava-adventures_in_opencl-git-blobs-49171f9287d3990defecc5737a74ba6074a9b9fa.cl-A,-0.193810808
https-api-github-com-repos-caoyilun-project-git-blobs-3e145d8acb3380d148e60d277800ba4d23ba8c0a.cl-R,-0.091384715
https-api-github-com-repos-kbrafford-adventures_in_opencl-git-blobs-6c2955ed99e14a7294494148d2a93de6ce922657.cl-A,-0.083691969
https-api-github-com-repos-ADyson-clTEM-git-blobs-38a5f2b326aee0bf73ec4ca22f4ff1f2d915fef8.cl-A,-0.096453228
https-api-github-com-repos-freedreno-freedreno-git-blobs-ce0888c46b8bca8c6120d3b78284497b6cf464a3.cl-A,-0.079877937
https-api-github-com-repos-Multi2Sim-m2s-bench-amdsdk-2-5-src-git-blobs-c7002e5bf35af9683ab7bc368736509ab1c55842.cl-A,-0.10238955
https-api-github-com-repos-freedesktop-unofficial-mirror-beignet-git-blobs-67b47610e016d171676c3f88812af37145340c45.cl-A,-0.102135517
https-api-github-com-repos-ChiahungTai-adventures_in_opencl-git-blobs-495112d03103806387d16e78683a47ed6ba13f7c.cl-A,-0.078046038
https-api-github-com-repos-caoyilun-project-git-blobs-e63568c7eba865ebeb0c92f148ba698ee68c9dd7.cl-A,-0.169711418
https-api-github-com-repos-Multi2Sim-m2s-bench-amdsdk-2-5-src-git-blobs-96451d027ae882e552f289444198334dc372b261.cl-E,-0.106617853
https-api-github-com-repos-freedesktop-unofficial-mirror-beignet-git-blobs-e9ffc4b04085489cc9c5824d00886f099b6cfff1.cl-E,-0.102127049
https-api-github-com-repos-caoyilun-project-git-blobs-4e2c3337472ec972ebdfe9aa874b1e428f165133.cl-A,0.054164764
https-api-github-com-repos-michaeljclark-graphstorm-git-blobs-44be8121566211a18b3318a2774b42a456f2e914.cl-B,-0.240854454
https-api-github-com-repos-freedesktop-unofficial-mirror-beignet-git-blobs-27c7acbacd0914f03d9214cb399e80bb229e14da.cl-A,-0.240854454
https-api-github-com-repos-ayoung200-EnjaParticles-git-blobs-df61e85c660132ebd67015b172078a516900bdb8.cl-A,-0.049968431
https-api-github-com-repos-lxc-xx-adventures_in_opencl-git-blobs-32fd4dd4990879439bbb14c9e27a63b00cc6cdf5.cl-G,-0.412814329
https-api-github-com-repos-mhorga-GEGL-OpenCL-git-blobs-68cec6312b0807246acbc76e652a10cc4c4472dd.cl-A,-0.518326198
https-api-github-com-repos-Xilinx-SDx-git-blobs-d1ad8eccb3b90b9ef2bbcf0ffcc6eb50e63d47cc.cl-A,-0.11577188
https-api-github-com-repos-obscuren-opencl-go-git-blobs-73bec0a9a50b4d7fd37117f659d283eb2baf79d5.cl-A,-0.089767372
https-api-github-com-repos-mc-imperial-gpuverify-git-blobs-b58afcb812d4721625cc04fbc72ea005f5d7ecf7.cl-A,-0.476918628
https-api-github-com-repos-kuflex-MorphOpenCL-git-blobs-258ff9e98f408bb919774dcb2022c4e004b5098a.cl-A,-0.095140388
https-api-github-com-repos-memo-ofxMSAOpenCL-git-blobs-258ff9e98f408bb919774dcb2022c4e004b5098a.cl-A,-0.083584711
https-api-github-com-repos-freedreno-freedreno-git-blobs-eeb5476dd54907eeda1b794ef777359a7c41c617.cl-A,-0.089894389
https-api-github-com-repos-mc-imperial-gvki-git-blobs-dec55914f1864ef08703cd6049b18d02a7ed636d.cl-A,-0.089767372
https-api-github-com-repos-YaccConstructor-Brahma-FSharp-git-blobs-f8a03e68f43a266b8a66569fd209762a215eefbf.cl-A,-0.102660518
https-api-github-com-repos-Gladdy-EasyOpenCL-git-blobs-3c1d762570fa48c4b86f5c0c4380c02d3e4e87f4.cl-A,-0.089765255
https-api-github-com-repos-jeapostrophe-opencl-git-blobs-59c38b846cd6b663a534e713dd0f2a1c6ff58acc.cl-C,-0.027971809
https-api-github-com-repos-marwan-abdellah-GPU-Computing-SDK-4-2-9-git-blobs-fafa5ed2c01a81704222b97ba84bb9bd2cb34bd3.cl-G,-0.551533266
https-api-github-com-repos-mc-imperial-gpuverify-git-blobs-a90b23d6762cb749ad8e84628b19cee48eacc374.cl-A,-0.314228947
https-api-github-com-repos-caoyilun-project-git-blobs-65e073e17ab76ea70a43ebf04a54d9b204814652.cl-A,-0.089894389
https-api-github-com-repos-bobianite-deconvolution_better-git-blobs-2f730498cb1188faf86f3326cc1bb56b9117ebab.cl-C,-0.080684068
https-api-github-com-repos-caoyilun-project-git-blobs-0e8d581b740ccf10219964b013067cd379c7559e.cl-A,-0.088162195
https-api-github-com-repos-InfiniteSearchSpace-PyCl-Convergence-git-blobs-a26c2f6d59a4399efe70e61fbb9f5ac9903850eb.cl-A,0.157434374
https-api-github-com-repos-ChiahungTai-OpenCL-playgorund-git-blobs-59a780bdc44f59717c850b44781c1188f1d402f6.cl-A,-0.171486518
https-api-github-com-repos-ChiahungTai-OpenCL-playgorund-git-blobs-c0dd6e6b363a7d5e56b93ff4431f989c91bff15c.cl-A,-0.172015045
https-api-github-com-repos-Hedlundaren-vattenoverhuvudet-git-blobs-8b3de86d237c903d9015ab0d751f106c95fdcc35.cl-D,-0.213559852
https-api-github-com-repos-jeremyong-opencl_in_action-git-blobs-72a068ac0ab97cd853d0196328b94a51c06cfaca.cl-B,-0.310767577
https-api-github-com-repos-jeremyong-opencl_in_action-git-blobs-13bcd58723122bfd6f26c11edf03912efea67a85.cl-A,0.159652287
https-api-github-com-repos-freedesktop-unofficial-mirror-beignet-git-blobs-146daa03e4a59e6aa0c47060644769acbbf64df1.cl-A,-0.309645818
https-api-github-com-repos-InfiniteSearchSpace-PyCl-Convergence-git-blobs-68e9c4c0669070b88bf8f2fa3aa344e57961dcb5.cl-C,-0.084336021
https-api-github-com-repos-jeapostrophe-opencl-git-blobs-59c38b846cd6b663a534e713dd0f2a1c6ff58acc.cl-A,-0.172008593
https-api-github-com-repos-InfiniteSearchSpace-PyCl-Convergence-git-blobs-24d78733bc2b9913fdd1f09e8a42857da04c5082.cl-A,-0.091926652
https-api-github-com-repos-clockfort-amd-app-sdk-fixes-git-blobs-e4bab2c49b7ec279ef4476abce74aec0a2c96292.cl-A,-0.338259017
https-api-github-com-repos-losalamos-PerfectHash-git-blobs-40d326695b31d8bca0509dd737299a20657aefb4.cl-A,-0.102186324
https-api-github-com-repos-karrenberg-wfvopencl-benchmarks-git-blobs-942d4855e4959b7e96ccae465a78715f9f903afe.cl-A,-0.079877513
https-api-github-com-repos-dixxi-bachelor_thesis-git-blobs-b1fbd83ee75587dac1b67d55680414d1a7b1b59d.cl-A,-0.474718819
https-api-github-com-repos-Thejuampi-PFC-git-blobs-a57cac97552bfb3388e90343f0cff5195ff3c042.cl-A,-0.193810808
https-api-github-com-repos-kkushagra-rodinia-git-blobs-11fe441fbbc29a3f014a9b11622aaabfdf2c469e.cl-A,-0.35764276
https-api-github-com-repos-mc-imperial-gpuverify-git-blobs-b8822c01677737d79f94d3eefc77b69c78db632d.cl-A,-0.439008488
https-api-github-com-repos-natashakholgade-adventures_in_opencl-git-blobs-cec42f556511fadb11016c3c8ad349adc84be521.cl-A,-0.083804873
https-api-github-com-repos-pathscale-rodinia-git-blobs-11fe441fbbc29a3f014a9b11622aaabfdf2c469e.cl-A,-0.35764276
https-api-github-com-repos-mdeklerk-cl-util-git-blobs-7bd29385c1910f9bdd960fda2e960b3982a40131.cl-A,-0.102765392
https-api-github-com-repos-OpenCL-GEGL-OpenCL-old-git-blobs-68cec6312b0807246acbc76e652a10cc4c4472dd.cl-A,-0.102525034
https-api-github-com-repos-HSAFoundation-CLOC-git-blobs-e383587d668429282c1ddafc8bc047faf19a1098.cl-B,-0.083850034
https-api-github-com-repos-jdegges-DNArm-git-blobs-7d3da9aa667d051bd5509dacaeae22595321d68f.cl-A,-0.028683101
https-api-github-com-repos-kif-sift_pyocl-git-blobs-94b00033906fdd1924c8cad2aa41609182c3ed4e.cl-A,-0.004423572
https-api-github-com-repos-caoyilun-project-git-blobs-4d5356cfbd1802463977b822d78a88682fc8b93a.cl-C,-0.128549084
https-api-github-com-repos-STEllAR-GROUP-oclm-git-blobs-a285c19046fa48732b529527e93fb9a9cc37736b.cl-D,-0.108621825
https-api-github-com-repos-caoyilun-project-git-blobs-e9ffc4b04085489cc9c5824d00886f099b6cfff1.cl-B,-0.102135517
https-api-github-com-repos-dmakarov-clop-git-blobs-961c2aa12f5f12183fd231129713a4c80b803611.cl-A,-0.102765392
https-api-github-com-repos-freedesktop-unofficial-mirror-beignet-git-blobs-4b008ef128159392273bf72ba8eeab1a241cee32.cl-E,-0.106454077
https-api-github-com-repos-OpenCL-GEGL-OpenCL-old-git-blobs-cda7b6d86a50f90dafaafa2e60c4819f2223fce8.cl-A,-0.110789573
https-api-github-com-repos-freedesktop-unofficial-mirror-beignet-git-blobs-66da6e02f4e6ea27b195d8db59d161bd682bc24f.cl-A,-0.102186324
https-api-github-com-repos-gieseke-bufferkdtree-git-blobs-070099ece62c661fa0a5bb44107a7aab137418b2.cl-D,-0.102254066
https-api-github-com-repos-doody1986-Hetero-Mark-git-blobs-1447125d1b98bd3d888a94521be02e43eb12e14b.cl-D,-0.498856337
https-api-github-com-repos-JeffMuchine-GPGPU-on-Hadoop-git-blobs-a5de65489a2ee48dff8db8b41f6a3436e3c49442.cl-A,-0.124442872
https-api-github-com-repos-caoyilun-project-git-blobs-e9ffc4b04085489cc9c5824d00886f099b6cfff1.cl-C,-0.102122815
https-api-github-com-repos-OpenCL-GEGL-OpenCL-git-blobs-a546290f8acc549b922f370c649f76f691a2bf2e.cl-A,-0.159538498
https-api-github-com-repos-nativelibs4java-JavaCL-git-blobs-d3ac14a1ac796977cd740e17240c5d0b36dd94cd.cl-B,-0.10238955
https-api-github-com-repos-ChiahungTai-adventures_in_opencl-git-blobs-6c2955ed99e14a7294494148d2a93de6ce922657.cl-A,-0.087191979
https-api-github-com-repos-STEllAR-GROUP-oclm-git-blobs-a285c19046fa48732b529527e93fb9a9cc37736b.cl-A,-0.206170486
https-api-github-com-repos-maweigert-gputools-git-blobs-fac2ab099ace49150013b77ac20ed16647ccb8ce.cl-B,0.035624368
https-api-github-com-repos-linyufly-OpenCLTracer-git-blobs-3aa6d3cd765c31ee140df3ebaff6686a4d8d39e1.cl-A,-0.3170878
https-api-github-com-repos-freedesktop-unofficial-mirror-beignet-git-blobs-3e145d8acb3380d148e60d277800ba4d23ba8c0a.cl-O,-0.093010526
https-api-github-com-repos-freedesktop-unofficial-mirror-beignet-git-blobs-4d3183a15a15d609bca6946169cbbcc091eba31b.cl-A,-0.195698009
https-api-github-com-repos-Twinklebear-OpenCL-OpenGL-Interop-git-blobs-6144c94fd96d45afdd873881b77f4d5d8b312c55.cl-A,-0.472080907
https-api-github-com-repos-bulletphysics-bullet3-git-blobs-ded4796d337d9328a84024d4f2cdba4394384e10.cl-E,-0.317431574
https-api-github-com-repos-caoyilun-project-git-blobs-b5ea630febe2540ee96d08b2709bca6094c29c7a.cl-A,-0.148906118
https-api-github-com-repos-HariSeldon-SymEngine-git-blobs-4765dbb0b6254fd0817fe8b4f1ee3ecbc9987346.cl-A,-0.360946568
https-api-github-com-repos-freedesktop-unofficial-mirror-beignet-git-blobs-723949c79972bdcca61ee58aa9506f542e0c1ec0.cl-A,-0.102186324
https-api-github-com-repos-freedesktop-unofficial-mirror-beignet-git-blobs-7dc71b269037b54dcb36d9fca758b8ad7114bbac.cl-A,-0.102220195
https-api-github-com-repos-eXLabT-Learning_OpenCL-git-blobs-c1aa6769453e1b7f0c2af0bbb9cea916c8c3db07.cl-A,-0.089763138
https-api-github-com-repos-bgaster-opencl-book-samples-git-blobs-1488dd82cb1762837741786909b8ad937e427a63.cl-B,-0.102147614
https-api-github-com-repos-caoyilun-project-git-blobs-7c5c5e35e225b25c4e541b1dda215ea920d26e7e.cl-A,-0.13680255
https-api-github-com-repos-mateuszpruchniak-SIFTOpenCL-git-blobs-0123afab5395446f5ace03ec69bb65b963041dda.cl-A,-0.040862133
https-api-github-com-repos-mc-imperial-gpuverify-git-blobs-bbe6e3a640b0072aac1600f471c845a2a5fdf9ce.cl-A,-1.056548662
https-api-github-com-repos-bgaster-hopencl-git-blobs-29d75852ee82d7af15b0c62d0b99612789d2ed19.cl-A,-0.119460565
https-api-github-com-repos-OpenCL-GEGL-OpenCL-git-blobs-b2b474fb1dd32119733e013cf8c4d68c207e404a.cl-A,-0.062644487
https-api-github-com-repos-dixxi-bachelor_thesis-git-blobs-b1fbd83ee75587dac1b67d55680414d1a7b1b59d.cl-D,-0.282574285
https-api-github-com-repos-damienpontifex-SwiftOpenCL-git-blobs-7f8652f6d2f8a30ba4af0bb14d9b533967dd3b6d.cl-A,-0.141784856
https-api-github-com-repos-caoyilun-project-git-blobs-fcb13f5eac31b2cc83e2485b59523c7ec6b36404.cl-A,-0.14892136
https-api-github-com-repos-YaccConstructor-Brahma-FSharp-git-blobs-aa0d19ec40880c80823a7abc2ac188bf9076dde1.cl-A,-0.051083164
https-api-github-com-repos-genrich-cl_matrix-git-blobs-136a5271368374078f2debb1c718dab3d2616bed.cl-B,-0.518326198
https-api-github-com-repos-ovalerio-adventures_in_opencl-git-blobs-49171f9287d3990defecc5737a74ba6074a9b9fa.cl-A,-0.141784856
https-api-github-com-repos-ChristopheF-OpenCLTestFramework-git-blobs-c7975166646bb6c5f3b7c5f6ce667a0f0631927e.cl-A,-0.243007885
https-api-github-com-repos-jamad-adventures_in_opencl-git-blobs-cec42f556511fadb11016c3c8ad349adc84be521.cl-A,-0.084482294
https-api-github-com-repos-caoyilun-project-git-blobs-da3cfe9f07963b634b02fa79610b6938ca02b265.cl-A,-0.158287636
https-api-github-com-repos-mc-imperial-gpuverify-git-blobs-66f5342c549ae740003850c2e267213e69f81219.cl-A,-0.145212352
https-api-github-com-repos-kif-sift_pyocl-git-blobs-b9d2c55875aa128b15cb0753fcc9631cb6fb72c4.cl-A,-0.057495865
https-api-github-com-repos-caoyilun-project-git-blobs-d282538cb3c0312d8e92062e6dd31fb5bba44194.cl-A,-0.158265055
https-api-github-com-repos-freedesktop-unofficial-mirror-beignet-git-blobs-3e145d8acb3380d148e60d277800ba4d23ba8c0a.cl-E,-0.141784856
https-api-github-com-repos-Polytonic-Chlorine-git-blobs-b670f9481500194e572719d6031e8cfbb458abbe.cl-C,-0.089771606
https-api-github-com-repos-RickFX-adventures_in_opencl-git-blobs-49171f9287d3990defecc5737a74ba6074a9b9fa.cl-A,-0.102765392
https-api-github-com-repos-karlssonper-gpuip-git-blobs-99f68d0fc06d74cdc1a9e0e4e29aad19c2bae111.cl-A,-0.029887406
https-api-github-com-repos-caoyilun-project-git-blobs-7dad02924b641cb71ee8435269df3fa0a30b1ed8.cl-A,-0.240854454
https-api-github-com-repos-iszekeres-so-gpgpu_2016-git-blobs-9d0c49973c3b331f106fd281d05b9226c4062a29.cl-A,-0.091926652
https-api-github-com-repos-agremm-Seismic-git-blobs-215cf4f8732ce16091d0760114cd3f0c2b69da06.cl-A,-0.122368843
https-api-github-com-repos-InfiniteSearchSpace-PyCl-Convergence-git-blobs-4175f1bb74c0a64601715c1dbae127fdb20762fe.cl-A,-0.058790713
https-api-github-com-repos-HSAFoundation-CLOC-git-blobs-c89f6cc51e50c2ca3961b34b3ff42da0b5215dce.cl-A,-0.119460565
https-api-github-com-repos-kkushagra-rodinia-git-blobs-8a9ce0e16ee30963d3d5bf4bb506cd60b654ffd1.cl-C,-0.095967775
https-api-github-com-repos-freedesktop-unofficial-mirror-beignet-git-blobs-6bc2e921bcc0d193a051c85a368c56d9fcf50798.cl-A,-0.102127049
https-api-github-com-repos-caoyilun-project-git-blobs-e20a76ff9b95cb3bb529ad8d7a80e1da313886e1.cl-A,-0.106454077
https-api-github-com-repos-nivertech-adventures_in_opencl-git-blobs-6c2955ed99e14a7294494148d2a93de6ce922657.cl-A,-0.083635518
https-api-github-com-repos-caoyilun-project-git-blobs-e20a76ff9b95cb3bb529ad8d7a80e1da313886e1.cl-C,-0.102186324
https-api-github-com-repos-enjalot-adventures_in_opencl-git-blobs-495112d03103806387d16e78683a47ed6ba13f7c.cl-A,-0.091052526
https-api-github-com-repos-cjld-adventures_in_opencl-git-blobs-49171f9287d3990defecc5737a74ba6074a9b9fa.cl-A,-0.091384715
https-api-github-com-repos-marwan-abdellah-GPU-Computing-SDK-4-2-9-git-blobs-bbc80d5907dee1de93e89eef8ef190a462e0ead2.cl-B,-0.065045195
https-api-github-com-repos-csherratt-rust-opencl-git-blobs-b25eb341e47e6cf3b3b44cad7c2d801d35ceefdb.cl-A,-0.08977584
https-api-github-com-repos-mc-imperial-gpuverify-git-blobs-3847d7a9010725fdd807ec09f8454b4834d08ada.cl-A,-0.209379764
https-api-github-com-repos-HSAFoundation-CLOC-git-blobs-64712283698f76c0f7adf9793857b09161d595c2.cl-D,-0.083581888
https-api-github-com-repos-freedesktop-unofficial-mirror-beignet-git-blobs-3e145d8acb3380d148e60d277800ba4d23ba8c0a.cl-I,-0.089784308
https-api-github-com-repos-caoyilun-project-git-blobs-af50d4177f9fbe2206e77b89ef974e93051042f2.cl-A,-0.182839167
https-api-github-com-repos-maweigert-spimagine-git-blobs-7cb806d37b2db2c700c7021bf592db6e7b5e9efa.cl-B,-0.240092494
https-api-github-com-repos-caoyilun-project-git-blobs-10722341243f73a2221327e00c384ac4c0788a3c.cl-A,-0.110789573
https-api-github-com-repos-caoyilun-project-git-blobs-3e145d8acb3380d148e60d277800ba4d23ba8c0a.cl-H,-0.102765392
https-api-github-com-repos-YaccConstructor-Brahma-FSharp-git-blobs-7ae600dcebec7bc7226860a40722245461312d25.cl-A,-0.171486518
https-api-github-com-repos-mc-imperial-gpuverify-git-blobs-ff621d7203794d865f8f6b009056e11bc473cda2.cl-A,-0.29952966
https-api-github-com-repos-nivertech-adventures_in_opencl-git-blobs-32fd4dd4990879439bbb14c9e27a63b00cc6cdf5.cl-G,-0.421468386
https-api-github-com-repos-bollig-viennacl-git-blobs-7d68370c76e06963b36d45c6f0963cc4988ba55e.cl-A,-0.074247209
https-api-github-com-repos-bollig-viennacl-git-blobs-fcbece762297708927e8f3ef9875f9de898e083a.cl-A,-0.074247209
https-api-github-com-repos-GPUOpen-LibrariesAndSDKs-FireRays_SDK-git-blobs-018d2ed4714770559cfaa3b46798153b797f734c.cl-AG,-0.178429435
https-api-github-com-repos-doody1986-Hetero-Mark-git-blobs-cbab5640925b4ca00d1e0d1ca17462686e9267b2.cl-A,-0.113789787
https-api-github-com-repos-cass-support-clfortran-git-blobs-d74aacd1ac26d8b33b5c4f3d986832b203e763ab.cl-A,-0.154144534
https-api-github-com-repos-karrenberg-wfvopencl-benchmarks-git-blobs-8476c9d7e48cfd5068a3ca76dcaa3662cc7805ab.cl-A,-0.093715923
https-api-github-com-repos-linyufly-OpenCLTracer-git-blobs-e6ecd6506c7f0df411bfd59ad67d2c6547af14b2.cl-A,-0.042487944
https-api-github-com-repos-WenhaoZhang-OpenCLInAction-git-blobs-1f828e2233f13ae16f52aea89e2e519af7487330.cl-A,-0.104286329
https-api-github-com-repos-mc-imperial-gpuverify-git-blobs-3a91d7b40f519fe7688a022fb6b5ea35ebf0bbde.cl-A,-0.476958144
https-api-github-com-repos-natashakholgade-adventures_in_opencl-git-blobs-495112d03103806387d16e78683a47ed6ba13f7c.cl-A,-0.091052526
https-api-github-com-repos-kig-correlate_opencl-git-blobs-5aacd418eb36fde6e9d1e60ef1df721b1e4c76bf.cl-A,-0.110789573
https-api-github-com-repos-krowlan3-opencl-git-blobs-72b17058e85625e7542c0ea8352255ff32f84bc1.cl-A,-0.325409168
https-api-github-com-repos-andnp-OpenCLNNet-git-blobs-5605a72565e854ebbaadd9343db2038d8c309978.cl-A,-0.228494776
https-api-github-com-repos-bfeng-MG-git-blobs-1907aee60b79a25e74ab6f696e964f79184444eb.cl-A,-0.091926652
https-api-github-com-repos-HIPERFIT-hopencl-git-blobs-cca56f3c9001e8e5761525e9568ea3833f5353d2.cl-A,-0.0940944
https-api-github-com-repos-Pitxyoki-Cheetah-git-blobs-ef737a750218dc11c8dd8193e37902e99e3dd5da.cl-A,-0.176069647
https-api-github-com-repos-bollig-viennacl-git-blobs-cdc7be8a6ab71a096afacd8d40722f68f149d77c.cl-A,-0.158115956
https-api-github-com-repos-YaccConstructor-Brahma-FSharp-git-blobs-eacccf30863b39207b1332f81a0f97d5991cdd06.cl-A,-0.066123424
https-api-github-com-repos-loganchien-opencl-examples-git-blobs-36bbd19172c63dabd823b36d46d56356050b3d2e.cl-A,-0.089826646
https-api-github-com-repos-ChiahungTai-OpenCL-playgorund-git-blobs-0ee454ecff6fdb9df1e8d542f06613e631b21dde.cl-G,-0.412932878
https-api-github-com-repos-bollig-viennacl-git-blobs-ff8d6aaf04868b424e9113f7a2d941002e2e78c0.cl-A,-0.102152453
https-api-github-com-repos-caoyilun-project-git-blobs-40346b2cd23422af9e7cf9ea3a465c944151321c.cl-B,-0.040523422
https-api-github-com-repos-BeauJoh-Simple-git-blobs-16d9e30a10862341ac842efa120ea1f3b6a4e9e4.cl-A,-0.089894389
https-api-github-com-repos-bollig-viennacl-git-blobs-33c0a76da1e403fec3eb0f53444586749ded3161.cl-A,-0.163052614
https-api-github-com-repos-karrenberg-wfvopencl-benchmarks-git-blobs-ca85e69099e4be40f1e1feebff5825cb956c386b.cl-A,-0.398955961
https-api-github-com-repos-freedesktop-unofficial-mirror-beignet-git-blobs-290241d8ff4c438b71af38f3e6b104579df57f95.cl-A,-0.067207298
https-api-github-com-repos-clockfort-amd-app-sdk-fixes-git-blobs-24180e46a4f69bfd1121ac13a07f7cf4532ffb86.cl-A,-0.083940357
https-api-github-com-repos-YaccConstructor-Brahma-FSharp-git-blobs-537118b3ef655c0bdc44c36202d76c8a54f5a65e.cl-A,-0.099723518
https-api-github-com-repos-mdeklerk-cl-util-git-blobs-7e9e3a7f33dfbfd1ed71b6fe80704146eed64184.cl-C,-0.065043784
https-api-github-com-repos-caoyilun-project-git-blobs-723949c79972bdcca61ee58aa9506f542e0c1ec0.cl-A,-0.102135517
https-api-github-com-repos-jamad-adventures_in_opencl-git-blobs-495112d03103806387d16e78683a47ed6ba13f7c.cl-A,-0.065090357
https-api-github-com-repos-karrenberg-wfvopencl-git-blobs-67e5fec2f0f6566a77e1cb935f5147519cff564d.cl-A,-0.203775422
https-api-github-com-repos-Hedlundaren-vattenoverhuvudet-git-blobs-9cc1001994976751dbc996ae4a1f1ded19e77a6a.cl-A,-0.21448798
https-api-github-com-repos-freedesktop-unofficial-mirror-beignet-git-blobs-3e145d8acb3380d148e60d277800ba4d23ba8c0a.cl-L,-0.089771606
https-api-github-com-repos-al13n321-rayt-git-blobs-5fcdfddbf7fdb9c49335df2209e2f6d94e9fd51c.cl-A,-0.148928134
https-api-github-com-repos-jcredi-Conv-NET-git-blobs-40d9d4f04068934165a26faa8b145768bdda58cc.cl-A,-0.102122815
