random_seed,platform.processor_1.type,trace,representation,platform.processor_0.type,threshold,log_level,mapping,design_centering.perturbation.perturbation_type,platform.name,platform,kpn,type,passed
6,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[45, 82, 69, 53, 5, 60, 47, 38]",representation,exynos,mppa_coolidge,audio_filter,rand,0.0
6,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[63, 19, 4, 34, 26, 27, 0, 79]",representation,exynos,mppa_coolidge,audio_filter,rand,0.0
6,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[36, 79, 83, 9, 57, 65, 36, 41]",representation,exynos,mppa_coolidge,audio_filter,center,80.0
6,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[70, 37, 12, 76, 33, 61, 20, 80]",representation,exynos,mppa_coolidge,audio_filter,rand,60.0
6,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[31, 25, 4, 39, 29, 75, 81, 58]",representation,exynos,mppa_coolidge,audio_filter,rand,70.0
6,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[35, 3, 41, 73, 42, 14, 71, 61]",representation,exynos,mppa_coolidge,audio_filter,rand,70.0
6,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[10, 46, 82, 11, 80, 34, 27, 45]",representation,exynos,mppa_coolidge,audio_filter,rand,50.0
6,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[30, 13, 52, 22, 71, 18, 48, 38]",representation,exynos,mppa_coolidge,audio_filter,rand,60.0
6,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[6, 33, 84, 46, 62, 67, 79, 25]",representation,exynos,mppa_coolidge,audio_filter,rand,80.0
6,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[66, 45, 82, 81, 71, 49, 82, 61]",representation,exynos,mppa_coolidge,audio_filter,rand,70.0
6,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[69, 2, 75, 41, 51, 74, 21, 51]",representation,exynos,mppa_coolidge,audio_filter,rand,70.0
6,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[31, 0, 65, 52, 57, 74, 68, 69]",representation,exynos,mppa_coolidge,audio_filter,rand,50.0
6,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[37, 16, 1, 68, 68, 32, 29, 61]",representation,exynos,mppa_coolidge,audio_filter,rand,80.0
4,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[71, 19, 20, 84, 20, 38, 28, 65]",representation,exynos,mppa_coolidge,audio_filter,center,70.0
4,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[10, 22, 78, 32, 8, 5, 54, 63]",representation,exynos,mppa_coolidge,audio_filter,rand,60.0
4,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[62, 77, 46, 8, 22, 8, 60, 28]",representation,exynos,mppa_coolidge,audio_filter,rand,60.0
4,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[26, 18, 23, 70, 33, 80, 58, 11]",representation,exynos,mppa_coolidge,audio_filter,rand,70.0
4,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[24, 14, 49, 46, 38, 15, 42, 3]",representation,exynos,mppa_coolidge,audio_filter,rand,50.0
4,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[35, 19, 37, 38, 9, 64, 32, 43]",representation,exynos,mppa_coolidge,audio_filter,rand,80.0
4,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[5, 29, 29, 19, 63, 40, 50, 70]",representation,exynos,mppa_coolidge,audio_filter,rand,50.0
4,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[71, 60, 62, 17, 9, 23, 30, 10]",representation,exynos,mppa_coolidge,audio_filter,rand,30.0
4,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[12, 7, 34, 37, 24, 68, 81, 55]",representation,exynos,mppa_coolidge,audio_filter,rand,80.0
4,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[44, 50, 35, 48, 23, 66, 47, 63]",representation,exynos,mppa_coolidge,audio_filter,rand,60.0
4,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[42, 68, 83, 33, 73, 15, 26, 8]",representation,exynos,mppa_coolidge,audio_filter,rand,50.0
4,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[44, 56, 70, 2, 71, 52, 9, 59]",classic,exynos,mppa_coolidge,audio_filter,center,40.0
4,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[69, 58, 75, 57, 67, 83, 71, 20]",classic,exynos,mppa_coolidge,audio_filter,rand,50.0
4,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[80, 51, 79, 36, 35, 40, 79, 35]",classic,exynos,mppa_coolidge,audio_filter,rand,20.0
4,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[17, 81, 23, 44, 55, 76, 4, 55]",classic,exynos,mppa_coolidge,audio_filter,rand,10.0
4,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[2, 38, 61, 51, 46, 52, 65, 28]",classic,exynos,mppa_coolidge,audio_filter,rand,40.0
4,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[44, 7, 77, 35, 22, 36, 36, 76]",classic,exynos,mppa_coolidge,audio_filter,rand,30.0
4,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[12, 23, 37, 4, 84, 77, 21, 11]",classic,exynos,mppa_coolidge,audio_filter,rand,30.0
4,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[41, 28, 51, 46, 23, 44, 68, 61]",classic,exynos,mppa_coolidge,audio_filter,rand,30.0
4,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[39, 0, 17, 57, 59, 27, 37, 41]",classic,exynos,mppa_coolidge,audio_filter,rand,20.0
4,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[37, 81, 84, 56, 12, 4, 0, 68]",classic,exynos,mppa_coolidge,audio_filter,rand,0.0
4,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[22, 11, 11, 80, 37, 70, 8, 36]",classic,exynos,mppa_coolidge,audio_filter,rand,20.0
6,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[10, 74, 83, 78, 80, 60, 26, 3]",classic,exynos,mppa_coolidge,audio_filter,center,40.0
6,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[6, 84, 56, 34, 81, 54, 69, 83]",classic,exynos,mppa_coolidge,audio_filter,rand,20.0
6,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[33, 75, 8, 36, 44, 32, 1, 68]",classic,exynos,mppa_coolidge,audio_filter,rand,10.0
6,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[37, 55, 65, 77, 52, 53, 84, 76]",classic,exynos,mppa_coolidge,audio_filter,rand,40.0
6,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[45, 22, 19, 8, 78, 32, 1, 45]",classic,exynos,mppa_coolidge,audio_filter,rand,20.0
6,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[62, 65, 77, 20, 55, 68, 75, 9]",classic,exynos,mppa_coolidge,audio_filter,rand,20.0
6,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[73, 48, 40, 67, 82, 7, 23, 52]",classic,exynos,mppa_coolidge,audio_filter,rand,0.0
6,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[24, 81, 25, 10, 67, 24, 72, 19]",classic,exynos,mppa_coolidge,audio_filter,rand,10.0
6,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[45, 82, 69, 53, 5, 60, 47, 38]",classic,exynos,mppa_coolidge,audio_filter,rand,20.0
6,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[63, 19, 4, 34, 26, 27, 0, 79]",classic,exynos,mppa_coolidge,audio_filter,rand,30.0
6,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,5930ms,ERROR,"[62, 27, 35, 60, 19, 41, 22, 3]",classic,exynos,mppa_coolidge,audio_filter,rand,20.0
4,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[19, 17, 29, 16, 17, 38, 65, 27]",representation,exynos,mppa_coolidge,audio_filter,center,70.0
4,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[10, 22, 78, 32, 8, 5, 54, 63]",representation,exynos,mppa_coolidge,audio_filter,rand,20.0
4,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[26, 18, 23, 70, 33, 80, 58, 11]",representation,exynos,mppa_coolidge,audio_filter,rand,60.0
4,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[42, 68, 83, 33, 73, 15, 26, 8]",representation,exynos,mppa_coolidge,audio_filter,rand,70.0
4,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[24, 14, 49, 46, 38, 15, 42, 3]",representation,exynos,mppa_coolidge,audio_filter,rand,50.0
4,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[5, 29, 29, 19, 63, 40, 50, 70]",representation,exynos,mppa_coolidge,audio_filter,rand,80.0
4,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[12, 7, 34, 37, 24, 68, 81, 55]",representation,exynos,mppa_coolidge,audio_filter,rand,50.0
4,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[71, 60, 62, 17, 9, 23, 30, 10]",representation,exynos,mppa_coolidge,audio_filter,rand,10.0
4,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[35, 19, 37, 38, 9, 64, 32, 43]",representation,exynos,mppa_coolidge,audio_filter,rand,60.0
4,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[44, 50, 35, 48, 23, 66, 47, 63]",representation,exynos,mppa_coolidge,audio_filter,rand,60.0
4,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,7909ms,ERROR,"[62, 77, 46, 8, 22, 8, 60, 28]",representation,exynos,mppa_coolidge,audio_filter,rand,40.0
4,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[7, 42, 1, 20, 25, 68, 80, 16]",classic,exynos,mppa_coolidge,audio_filter,center,20.0
4,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[23, 0, 30, 3, 14, 59, 71, 17]",classic,exynos,mppa_coolidge,audio_filter,rand,30.0
4,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[54, 17, 2, 21, 9, 37, 24, 5]",classic,exynos,mppa_coolidge,audio_filter,rand,20.0
4,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[15, 40, 42, 28, 15, 10, 71, 46]",classic,exynos,mppa_coolidge,audio_filter,rand,30.0
4,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[58, 43, 34, 31, 20, 19, 13, 19]",classic,exynos,mppa_coolidge,audio_filter,rand,10.0
4,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[13, 59, 5, 2, 5, 41, 12, 48]",classic,exynos,mppa_coolidge,audio_filter,rand,40.0
4,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[58, 0, 46, 36, 60, 4, 13, 5]",classic,exynos,mppa_coolidge,audio_filter,rand,30.0
4,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[40, 34, 50, 59, 36, 3, 24, 19]",classic,exynos,mppa_coolidge,audio_filter,rand,60.0
4,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[62, 35, 11, 1, 54, 63, 10, 18]",classic,exynos,mppa_coolidge,audio_filter,rand,40.0
4,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[55, 53, 24, 29, 56, 43, 4, 52]",classic,exynos,mppa_coolidge,audio_filter,rand,20.0
4,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[71, 12, 37, 62, 51, 7, 47, 57]",classic,exynos,mppa_coolidge,audio_filter,rand,10.0
9,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[61, 48, 19, 65, 73, 65, 71, 70]",representation,exynos,mppa_coolidge,audio_filter,center,60.0
9,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[47, 51, 70, 48, 32, 17, 63, 34]",representation,exynos,mppa_coolidge,audio_filter,rand,90.0
9,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[41, 28, 2, 84, 30, 0, 1, 43]",representation,exynos,mppa_coolidge,audio_filter,rand,80.0
9,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[15, 69, 47, 56, 0, 8, 7, 72]",representation,exynos,mppa_coolidge,audio_filter,rand,80.0
9,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[38, 34, 50, 51, 71, 42, 48, 29]",representation,exynos,mppa_coolidge,audio_filter,rand,60.0
9,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[63, 17, 34, 46, 54, 51, 48, 8]",representation,exynos,mppa_coolidge,audio_filter,rand,40.0
9,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[42, 19, 7, 21, 36, 40, 13, 18]",representation,exynos,mppa_coolidge,audio_filter,rand,60.0
9,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[34, 47, 69, 26, 12, 78, 45, 84]",representation,exynos,mppa_coolidge,audio_filter,rand,70.0
9,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[75, 26, 49, 1, 36, 73, 22, 7]",representation,exynos,mppa_coolidge,audio_filter,rand,50.0
9,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[63, 79, 64, 12, 52, 50, 35, 45]",representation,exynos,mppa_coolidge,audio_filter,rand,50.0
9,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,8305ms,ERROR,"[55, 45, 48, 47, 20, 49, 76, 82]",representation,exynos,mppa_coolidge,audio_filter,rand,50.0
1,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[34, 11, 72, 8, 74, 5, 80, 64]",representation,exynos,mppa_coolidge,audio_filter,center,100.0
1,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[33, 24, 79, 74, 55, 18, 67, 78]",representation,exynos,mppa_coolidge,audio_filter,rand,50.0
1,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[50, 4, 12, 78, 7, 84, 78, 8]",representation,exynos,mppa_coolidge,audio_filter,rand,100.0
1,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[54, 7, 78, 5, 22, 65, 47, 68]",representation,exynos,mppa_coolidge,audio_filter,rand,80.0
1,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[41, 68, 79, 84, 15, 31, 0, 55]",representation,exynos,mppa_coolidge,audio_filter,rand,10.0
1,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[74, 10, 57, 0, 63, 49, 51, 36]",representation,exynos,mppa_coolidge,audio_filter,rand,100.0
1,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[80, 77, 80, 33, 34, 38, 33, 63]",representation,exynos,mppa_coolidge,audio_filter,rand,100.0
1,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[39, 73, 21, 36, 53, 15, 37, 69]",representation,exynos,mppa_coolidge,audio_filter,rand,100.0
1,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[20, 26, 81, 34, 38, 66, 65, 2]",representation,exynos,mppa_coolidge,audio_filter,rand,10.0
1,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[1, 11, 7, 63, 35, 24, 42, 10]",representation,exynos,mppa_coolidge,audio_filter,rand,100.0
1,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,7909ms,ERROR,"[51, 0, 63, 65, 48, 76, 21, 44]",representation,exynos,mppa_coolidge,audio_filter,rand,100.0
7,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[24, 73, 41, 7, 39, 66, 47, 10]",representation,exynos,mppa_coolidge,audio_filter,center,100.0
7,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[57, 42, 18, 43, 48, 25, 32, 20]",representation,exynos,mppa_coolidge,audio_filter,rand,80.0
7,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[68, 31, 35, 83, 60, 2, 82, 76]",representation,exynos,mppa_coolidge,audio_filter,rand,70.0
7,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[31, 70, 19, 16, 13, 4, 80, 50]",representation,exynos,mppa_coolidge,audio_filter,rand,100.0
7,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[15, 64, 10, 49, 37, 9, 67, 59]",representation,exynos,mppa_coolidge,audio_filter,rand,60.0
7,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[83, 80, 48, 76, 36, 32, 72, 30]",representation,exynos,mppa_coolidge,audio_filter,rand,100.0
7,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[31, 80, 65, 70, 47, 6, 78, 6]",representation,exynos,mppa_coolidge,audio_filter,rand,0.0
7,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[17, 81, 82, 48, 3, 6, 31, 65]",representation,exynos,mppa_coolidge,audio_filter,rand,0.0
7,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[52, 46, 34, 67, 63, 34, 51, 2]",representation,exynos,mppa_coolidge,audio_filter,rand,60.0
7,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[0, 29, 8, 33, 25, 79, 23, 46]",representation,exynos,mppa_coolidge,audio_filter,rand,100.0
7,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[83, 26, 61, 28, 21, 57, 70, 32]",representation,exynos,mppa_coolidge,audio_filter,rand,100.0
8,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[66, 84, 7, 9, 81, 62, 49, 60]",representation,exynos,mppa_coolidge,audio_filter,center,70.0
8,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[42, 80, 40, 59, 20, 7, 66, 80]",representation,exynos,mppa_coolidge,audio_filter,rand,100.0
8,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[12, 30, 31, 30, 64, 80, 24, 64]",representation,exynos,mppa_coolidge,audio_filter,rand,0.0
8,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[67, 36, 77, 70, 31, 80, 23, 20]",representation,exynos,mppa_coolidge,audio_filter,rand,100.0
8,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[40, 76, 39, 43, 49, 1, 61, 76]",representation,exynos,mppa_coolidge,audio_filter,rand,70.0
8,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[41, 78, 2, 18, 67, 76, 17, 67]",representation,exynos,mppa_coolidge,audio_filter,rand,60.0
8,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[44, 47, 67, 13, 5, 62, 57, 48]",representation,exynos,mppa_coolidge,audio_filter,rand,100.0
8,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[9, 66, 56, 46, 77, 64, 53, 60]",representation,exynos,mppa_coolidge,audio_filter,rand,100.0
8,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[29, 64, 68, 1, 0, 59, 67, 58]",representation,exynos,mppa_coolidge,audio_filter,rand,100.0
8,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[49, 42, 36, 39, 56, 13, 79, 63]",representation,exynos,mppa_coolidge,audio_filter,rand,100.0
8,ARM_CORTEX_A15,slx_default,SimpleVector,ARM_CORTEX_A7,8305ms,ERROR,"[55, 17, 70, 12, 78, 43, 30, 40]",representation,exynos,mppa_coolidge,audio_filter,rand,80.0
9,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[40, 51, 2, 6, 51, 8, 6, 57]",representation,exynos,mppa_coolidge,audio_filter,center,30.0
9,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[58, 48, 34, 6, 1, 4, 27, 69]",representation,exynos,mppa_coolidge,audio_filter,rand,20.0
9,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[27, 15, 50, 47, 48, 14, 11, 6]",representation,exynos,mppa_coolidge,audio_filter,rand,20.0
9,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[35, 71, 70, 49, 63, 15, 47, 50]",representation,exynos,mppa_coolidge,audio_filter,rand,20.0
9,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[37, 16, 18, 41, 56, 8, 32, 62]",representation,exynos,mppa_coolidge,audio_filter,rand,10.0
9,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[51, 77, 66, 48, 15, 83, 63, 18]",representation,exynos,mppa_coolidge,audio_filter,rand,10.0
9,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[83, 72, 56, 45, 67, 12, 30, 26]",representation,exynos,mppa_coolidge,audio_filter,rand,50.0
9,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[5, 13, 33, 3, 18, 73, 7, 37]",representation,exynos,mppa_coolidge,audio_filter,rand,0.0
9,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[47, 65, 17, 34, 1, 47, 70, 79]",representation,exynos,mppa_coolidge,audio_filter,rand,20.0
9,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[63, 26, 2, 9, 18, 34, 69, 76]",representation,exynos,mppa_coolidge,audio_filter,rand,30.0
9,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[23, 33, 4, 8, 46, 81, 49, 59]",representation,exynos,mppa_coolidge,audio_filter,rand,60.0
1,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[2, 46, 83, 70, 84, 20, 47, 43]",classic,exynos,mppa_coolidge,audio_filter,center,30.0
1,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[39, 59, 60, 59, 14, 50, 40, 0]",classic,exynos,mppa_coolidge,audio_filter,rand,20.0
1,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[65, 37, 13, 69, 6, 40, 0, 40]",classic,exynos,mppa_coolidge,audio_filter,rand,20.0
1,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[55, 19, 34, 49, 0, 12, 54, 36]",classic,exynos,mppa_coolidge,audio_filter,rand,40.0
1,ARM_CORTEX_A15,slx_default,MetricSpaceEmbedding,ARM_CORTEX_A7,5930ms,ERROR,"[19, 83, 17, 52, 19, 39, 62, 56]",classic,exynos,mppa_coolidge,audio_filter,rand,10.0
